,rental_id,building_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,submarket,borough
3719,6084,17668058,3922,1.0,1,779,2,4.0,116,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
3720,10411,8168447,5200,1.0,1,700,4,28.0,24,1,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan
3723,853,20761311,7500,1.0,1,860,8,10.0,7,0,0,1,1,1,1,0,0,West Village,All Downtown,Manhattan
3724,163,25635586,3995,1.0,1,712,2,25.0,16,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3725,7886,99809658,4095,1.0,1,595,3,46.0,13,1,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan
3728,3426,65840556,2850,1.0,1,600,4,15.0,56,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3729,135,18829680,5200,1.0,1,900,9,22.0,15,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3730,5167,20822216,3850,1.0,1,676,2,7.0,86,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3732,1002,8168447,4795,1.0,1,700,4,23.0,24,1,0,0,0,0,0,0,0,Gramercy Park,All Downtown,Manhattan
3734,1884,91980725,3700,1.0,1,850,5,10.0,86,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3735,10685,33722837,3595,1.0,1,775,4,12.0,53,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3741,2903,25701472,6000,1.0,1,948,6,23.0,28,0,0,0,1,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3742,8509,42531018,3250,1.0,1,585,5,31.0,30,0,0,0,1,1,1,0,1,Midtown East,All Midtown,Manhattan
3758,8524,82254258,3950,1.0,1,649,2,10.0,27,0,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
3762,1557,24897371,3300,1.0,1,725,1,6.0,29,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3766,4435,50130886,3600,1.0,1,700,6,12.0,37,1,0,0,1,1,1,0,0,Midtown East,All Midtown,Manhattan
3770,9086,97825218,3400,1.0,1,750,2,4.0,116,1,0,0,1,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3771,756,14376837,6900,1.0,2,1097,2,2.0,96,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
3779,4784,58145230,5400,1.0,1,722,6,8.0,13,0,1,0,1,1,0,0,1,Soho,All Downtown,Manhattan
3785,2122,37204663,5150,1.0,1,977,10,50.0,27,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3786,3561,99651391,2250,1.0,1,600,14,5.0,96,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
3788,10422,79496356,3395,1.0,1,600,12,29.0,36,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
3789,10013,49880750,3300,1.0,1,500,1,14.0,51,1,0,0,0,0,0,1,0,Midtown West,All Midtown,Manhattan
3802,2043,36677865,4600,1.0,1,799,2,34.0,6,0,0,0,1,1,0,0,1,Financial District,All Downtown,Manhattan
3804,3478,88664294,3750,1.0,1,920,9,11.0,30,0,0,0,1,1,0,0,0,Upper East Side,All Upper East Side,Manhattan
3805,1071,18638309,2750,1.0,1,549,5,4.0,56,0,0,0,1,0,0,0,0,Midtown East,All Midtown,Manhattan
3809,39,36677865,4500,1.0,1,704,2,34.0,6,1,0,0,1,1,0,0,1,Financial District,All Downtown,Manhattan
3819,2587,79997267,12500,1.0,1,2600,5,2.0,96,0,0,1,0,0,0,0,0,Tribeca,All Downtown,Manhattan
3820,10160,37809936,3450,1.0,1,662,1,19.0,19,1,1,0,0,1,0,0,1,Midtown West,All Midtown,Manhattan
3821,8640,50673896,3600,1.0,1,825,6,6.0,30,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
3823,7161,14686975,4040,1.0,2,953,8,21.0,18,1,1,0,0,1,0,0,0,Upper East Side,All Upper East Side,Manhattan
3824,8561,91980725,3895,1.0,1,828,5,16.0,86,0,0,1,1,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3825,8774,284545,2500,1.0,1,600,2,1.0,59,0,1,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan
3832,1320,88586001,4500,1.0,1,886,1,7.0,180,0,0,0,0,0,1,0,0,Financial District,All Downtown,Manhattan
3834,10981,64460629,3150,1.0,1,500,8,5.0,32,1,1,0,1,1,0,0,1,Midtown East,All Midtown,Manhattan
3835,10217,13146212,2995,1.0,1,750,3,3.0,51,0,0,0,1,0,0,0,1,Upper East Side,All Upper East Side,Manhattan
3850,5149,86016391,3190,1.0,1,785,10,2.0,6,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
3852,5545,71691994,4302,1.0,1,510,3,14.0,16,1,0,1,0,1,0,0,0,Chelsea,All Downtown,Manhattan
3854,10265,89197252,4000,1.0,1,800,2,36.0,9,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
3860,6664,36199025,3990,1.0,1,684,8,19.0,16,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3861,2085,60418124,2950,1.0,1,500,7,11.0,88,0,0,1,0,0,0,1,0,Midtown East,All Midtown,Manhattan
3862,8522,84352223,2699,1.0,1,800,13,4.0,106,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
3867,3093,58118390,3450,1.0,1,800,3,7.0,89,0,0,1,1,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
3870,7686,33553841,3900,1.0,1,667,6,19.0,8,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3879,10185,26525530,6200,1.0,1,958,3,5.0,116,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
3881,10206,55079807,4250,1.0,1,759,3,2.0,11,0,0,0,1,1,0,0,1,Tribeca,All Downtown,Manhattan
3888,8072,26998106,4850,1.0,1,675,2,21.0,42,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3891,4601,1679885,1395,1.0,1,500,5,5.0,111,0,0,0,0,0,0,0,0,Manhattanville,All Upper Manhattan,Manhattan
3902,8076,18710634,6000,1.0,1,1200,1,6.0,106,0,1,0,0,1,0,0,1,Soho,All Downtown,Manhattan
3907,4763,69837186,3810,1.0,1,707,4,12.0,28,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3913,10390,50843608,4000,1.0,1,868,2,7.0,58,0,0,0,1,1,1,0,0,Midtown East,All Midtown,Manhattan
3917,4462,87155584,3410,1.0,1,788,7,11.0,29,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3919,8292,47607639,4665,1.0,1,941,7,14.0,39,1,1,0,1,1,1,0,1,Midtown East,All Midtown,Manhattan
3920,1417,77635520,3900,1.0,1,682,15,30.0,43,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3932,5195,55944355,4865,1.0,1,729,2,16.0,13,1,0,0,0,1,1,0,0,Flatiron,All Downtown,Manhattan
3933,1807,88586001,4500,1.0,1,1100,1,6.0,180,0,0,0,1,0,0,0,0,Financial District,All Downtown,Manhattan
3936,3528,68568907,4395,1.0,1,800,4,6.0,7,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3937,9315,80017880,3400,1.0,1,760,12,7.0,27,0,1,0,1,1,0,0,1,Midtown East,All Midtown,Manhattan
3938,8121,97509633,2700,1.0,1,750,1,5.0,9,1,1,0,1,0,0,0,0,East Harlem,All Upper Manhattan,Manhattan
3939,11070,36677865,4700,1.0,1,708,2,47.0,6,0,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
3941,9935,78648266,3600,1.0,1,768,2,3.0,26,0,0,1,1,1,0,0,1,Battery Park City,All Downtown,Manhattan
3944,2615,33123121,3500,1.0,1,750,7,29.0,49,0,0,0,0,0,1,0,0,Midtown East,All Midtown,Manhattan
3945,4939,21289071,3975,1.0,1,741,1,12.0,29,0,0,1,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
3946,5025,38230508,3525,1.0,1,633,2,26.0,41,1,0,0,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan
3947,6146,13284711,1900,1.0,1,650,5,5.0,94,0,0,0,0,0,0,0,0,Washington Heights,All Upper Manhattan,Manhattan
3954,9173,80017880,3500,1.0,1,707,12,10.0,27,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3957,8138,29737142,5400,1.0,1,714,1,6.0,1,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
3960,3623,57327522,5850,1.0,1,1100,2,37.0,30,0,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan
3973,2911,85586828,3430,1.0,1,900,6,4.0,53,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3974,3303,33958621,3695,1.0,1,785,3,40.0,11,0,0,0,0,1,0,0,0,Upper East Side,All Upper East Side,Manhattan
3978,10351,80770041,2910,1.0,1,800,10,23.0,4,1,0,0,1,1,0,0,0,Long Island City,Northwest Queens,Manhattan
3982,3908,54806842,2600,1.0,1,600,9,2.0,96,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
3983,6965,20761311,8150,1.0,1,860,8,10.0,7,0,0,1,1,1,1,0,0,West Village,All Downtown,Manhattan
3985,3776,62828354,3365,1.0,1,614,6,3.0,14,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
3988,180,35193176,2750,1.0,1,1236,4,1.0,6,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
3989,4765,62297362,3250,1.0,1,722,12,7.0,32,0,0,0,1,1,0,0,1,Midtown East,All Midtown,Manhattan
3992,11349,43035886,4500,1.0,1,850,2,6.0,30,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
3993,9564,29532281,4375,1.0,1,693,2,6.0,8,0,1,0,1,1,0,1,1,East Village,All Downtown,Manhattan
3998,11127,67594835,3500,1.0,1,700,11,9.0,31,0,0,0,1,1,1,0,0,Upper East Side,All Upper East Side,Manhattan
4000,304,32083351,4995,1.0,1,850,1,4.0,77,0,1,0,1,1,1,0,0,Chelsea,All Downtown,Manhattan
4002,7809,81078649,6800,1.0,1,800,2,8.0,121,0,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan
4004,9851,17183665,4950,1.0,1,810,2,14.0,30,0,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4007,9231,24774098,4273,1.0,1,723,9,7.0,9,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4010,4042,98323508,2575,1.0,1,600,4,9.0,8,1,0,0,0,0,0,0,0,East Harlem,All Upper Manhattan,Manhattan
4013,6976,80017880,3150,1.0,1,700,12,12.0,27,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4018,3649,66925959,6995,1.0,1,1000,1,6.0,109,0,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan
4029,9144,92326686,2695,1.0,1,750,3,5.0,90,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4031,5328,74438020,3195,1.0,1,625,4,3.0,30,0,1,0,1,1,1,0,1,Battery Park City,All Downtown,Manhattan
4033,9963,95378356,3150,1.0,1,730,9,9.0,57,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4034,2910,88062922,3800,1.0,1,700,10,9.0,9,1,0,1,0,0,1,0,0,Gramercy Park,All Downtown,Manhattan
4039,11321,64883338,3400,1.0,1,795,0,26.0,48,1,0,0,1,1,0,0,0,Midtown,All Midtown,Manhattan
4040,7392,7111929,3395,1.0,1,775,4,3.0,106,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4041,4357,83895297,3525,1.0,1,642,4,15.0,18,1,0,0,1,1,0,1,1,Upper West Side,All Upper West Side,Manhattan
4042,1875,45974494,2295,1.0,1,585,6,2.0,96,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
4046,7659,89197252,3350,1.0,1,667,2,14.0,9,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4049,4453,7091994,3100,1.0,1,750,3,3.0,90,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4054,4058,42896279,2700,1.0,1,700,6,2.0,101,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4061,1201,85066873,6045,1.0,1,747,3,35.0,6,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4069,1414,38107468,6900,1.0,1,980,2,12.0,75,0,0,0,0,0,0,0,0,Central Park South,All Midtown,Manhattan
4070,1881,33553841,3800,1.0,1,650,6,20.0,8,0,0,0,0,0,0,1,0,Midtown East,All Midtown,Manhattan
4079,4824,82571083,4360,1.0,1,704,3,8.0,54,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4082,5908,14684662,2995,1.0,1,600,8,1.0,96,0,0,0,1,1,0,0,1,East Village,All Downtown,Manhattan
4083,896,49239817,3650,1.0,1,700,13,16.0,9,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4086,4876,83520419,4000,1.0,1,750,3,32.0,31,0,0,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan
4087,8365,28946905,4047,1.0,1,659,1,2.0,29,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4088,5152,73317852,4200,1.0,1,950,1,2.0,76,0,0,1,1,0,0,0,0,Midtown West,All Midtown,Manhattan
4097,8597,43216137,3695,1.0,1,520,2,17.0,29,1,1,0,1,1,0,0,0,Upper East Side,All Upper East Side,Manhattan
4098,8068,74148646,4355,1.0,1,821,6,11.0,14,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4101,2655,80770041,3395,1.0,1,700,10,26.0,4,1,0,0,0,1,0,0,0,Long Island City,Northwest Queens,Manhattan
4106,1707,9163439,3775,1.0,1,660,2,16.0,120,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4107,1702,69339033,4500,1.0,1,1052,7,10.0,16,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4112,6453,2336828,1995,1.0,1,475,8,5.0,91,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4114,10805,65350613,3225,1.0,1,684,2,4.0,90,1,1,1,1,1,1,0,1,Financial District,All Downtown,Manhattan
4115,122,66925959,6900,1.0,1,1000,1,2.0,109,0,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan
4118,4139,42531018,3650,1.0,1,800,5,12.0,30,0,0,1,1,1,0,0,1,Midtown East,All Midtown,Manhattan
4124,2091,92589090,2450,1.0,1,650,4,4.0,116,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4126,2817,57174723,3500,1.0,1,840,2,6.0,13,0,0,0,0,1,1,0,0,Financial District,All Downtown,Manhattan
4128,4017,67242797,4300,1.0,1,650,2,10.0,89,1,1,1,1,1,1,0,0,Midtown,All Midtown,Manhattan
4130,3431,31808269,2550,1.0,1,550,2,3.0,96,0,0,0,0,0,0,0,0,Greenwich Village,All Downtown,Manhattan
4132,3077,47607639,3600,1.0,1,629,7,24.0,39,1,0,1,1,0,1,0,0,Midtown East,All Midtown,Manhattan
4133,4842,36822561,2700,1.0,1,550,4,1.0,106,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4147,7626,70760268,4175,1.0,1,707,2,4.0,13,1,0,0,0,0,0,0,0,Lower East Side,All Downtown,Manhattan
4150,8672,76887574,2375,1.0,1,600,9,1.0,59,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4159,1713,81758515,5275,1.0,1,688,3,15.0,11,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4162,4898,47570654,3795,1.0,1,862,4,9.0,108,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4166,8556,51883798,5000,1.0,1,836,2,5.0,10,1,0,0,0,0,0,1,0,Chelsea,All Downtown,Manhattan
4170,735,48187816,6300,1.0,2,1000,4,36.0,33,0,0,0,1,0,0,0,0,Midtown,All Midtown,Manhattan
4172,4348,75848925,3795,1.0,1,688,0,15.0,87,0,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4181,2199,21179223,3575,1.0,1,591,6,8.0,113,1,0,1,0,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
4186,1249,74304145,3700,1.0,1,892,16,8.0,65,0,0,0,1,1,0,0,0,Upper East Side,All Upper East Side,Manhattan
4188,5111,46219303,4625,1.0,1,750,6,18.0,11,1,0,1,1,0,1,0,1,Battery Park City,All Downtown,Manhattan
4189,879,67734427,4725,1.0,1,715,2,5.0,17,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4190,10554,92494052,3162,1.0,1,812,5,5.0,52,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4192,1961,45189407,3000,1.0,1,894,7,11.0,9,0,0,0,0,0,0,1,0,Central Harlem,All Upper Manhattan,Manhattan
4193,3933,32577147,4720,1.0,1,691,4,4.0,2,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4195,3892,7258377,4700,1.0,1,651,4,32.0,16,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4199,10456,13146212,3495,1.0,1,750,3,6.0,51,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4200,9561,35126216,3990,1.0,1,700,2,15.0,9,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4201,6038,27009119,4200,1.0,1,650,1,20.0,31,0,0,0,1,0,0,0,0,Flatiron,All Downtown,Manhattan
4203,11184,49686782,2000,1.0,1,850,2,5.0,106,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4209,387,5795026,6000,1.0,1,1100,6,25.0,48,0,1,0,1,1,0,0,1,Midtown East,All Midtown,Manhattan
4211,11203,64883338,2850,1.0,1,600,0,12.0,48,0,1,0,1,1,0,0,1,Midtown,All Midtown,Manhattan
4214,2737,93139463,4300,1.0,1,832,10,21.0,53,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4218,10799,93814173,5000,1.0,1,631,2,32.0,11,0,0,0,1,1,1,0,0,Midtown,All Midtown,Manhattan
4220,9716,40948973,2900,1.0,1,724,10,21.0,7,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4223,4882,91980725,3450,1.0,1,828,5,20.0,86,0,0,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan
4225,6091,65597435,1950,1.0,1,600,14,2.0,106,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4227,3188,58570749,2050,1.0,1,400,6,2.0,101,0,0,0,0,0,0,0,0,Chinatown,All Downtown,Manhattan
4232,6852,27866527,3800,1.0,1,750,5,5.0,87,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4241,2456,19187364,3600,1.0,1,800,4,9.0,85,1,0,1,1,1,0,0,1,Financial District,All Downtown,Manhattan
4243,3795,88705354,3300,1.0,1,800,3,3.0,116,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4246,6157,18829680,3575,1.0,1,685,9,4.0,15,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4249,7279,64338690,3300,1.0,1,753,6,28.0,30,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4254,4747,9925024,5400,1.0,1,910,3,9.0,52,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
4257,440,89313068,5000,1.0,1,860,1,5.0,51,0,0,0,0,0,0,0,0,Greenwich Village,All Downtown,Manhattan
4260,707,89197252,3200,1.0,1,615,2,14.0,9,0,1,0,1,1,0,0,1,Midtown West,All Midtown,Manhattan
4262,1226,95785374,7100,1.0,1,1250,2,4.0,1,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
4263,5819,65350613,3450,1.0,1,747,2,8.0,90,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4264,4728,78001632,7000,1.0,1,936,2,11.0,1,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4265,7167,92668738,4300,1.0,1,760,4,18.0,9,0,0,1,1,1,1,0,1,Midtown East,All Midtown,Manhattan
4272,842,29350625,5600,1.0,1,900,1,25.0,11,0,0,1,0,0,1,0,0,Midtown,All Midtown,Manhattan
4277,1116,35735887,4000,1.0,1,670,1,9.0,28,0,1,1,1,1,0,0,1,Gramercy Park,All Downtown,Manhattan
4282,495,41310790,4500,1.0,1,850,10,22.0,30,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4283,6454,2917902,3200,1.0,1,735,7,7.0,43,1,0,0,1,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
4289,3184,74763589,3850,1.0,1,650,2,5.0,106,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
4292,2654,50130886,3300,1.0,1,641,6,11.0,37,0,1,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan
4297,1663,92494052,4167,1.0,2,726,5,12.0,52,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4302,7259,83520419,3600,1.0,1,650,3,17.0,31,0,0,0,1,0,0,0,0,Midtown East,All Midtown,Manhattan
4306,11292,25701472,4500,1.0,1,786,6,12.0,28,0,0,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan
4309,8665,71691994,4442,1.0,1,558,3,9.0,16,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4310,607,15028300,8000,1.0,2,1238,2,23.0,43,0,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan
4313,9000,48471465,7250,1.0,1,758,3,4.0,3,0,0,0,0,0,0,0,0,Greenwich Village,All Downtown,Manhattan
4318,9936,89197252,3195,1.0,1,615,2,4.0,9,1,0,1,0,0,0,0,1,Midtown West,All Midtown,Manhattan
4320,6638,32253930,3995,1.0,1,924,7,2.0,52,1,0,1,0,1,0,0,1,Midtown East,All Midtown,Manhattan
4321,7560,10701196,3999,1.0,1,500,3,2.0,106,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan
4323,3871,66540513,3950,1.0,1,805,7,8.0,12,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4325,6418,36199025,3820,1.0,1,665,8,25.0,16,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4329,3987,87155584,3600,1.0,1,764,7,7.0,29,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4332,5319,41228722,2695,1.0,1,575,9,5.0,116,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
4333,6241,9925024,7425,1.0,2,1038,3,12.0,52,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
4334,5461,31303454,4250,1.0,1,850,3,3.0,96,0,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan
4337,1717,88770113,2650,1.0,1,780,5,12.0,7,1,0,0,0,0,0,0,0,East Harlem,All Upper Manhattan,Manhattan
4342,9239,41310790,2800,1.0,1,600,10,6.0,30,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4346,1592,74866705,6500,1.0,1,646,3,9.0,27,0,0,1,1,1,1,0,0,Chelsea,All Downtown,Manhattan
4351,1077,88586001,4250,1.0,1,890,1,5.0,180,0,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4352,3562,29791670,4600,1.0,1,850,3,7.0,87,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
4355,10462,49880750,3499,1.0,1,650,1,7.0,51,1,0,0,0,1,1,0,0,Midtown West,All Midtown,Manhattan
4359,9300,55818615,5400,1.0,1,811,6,19.0,5,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan
4361,7921,284545,2700,1.0,1,575,2,1.0,59,0,1,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan
4363,10145,91440509,4745,1.0,1,719,2,20.0,16,1,1,1,1,1,0,0,1,Flatiron,All Downtown,Manhattan
4365,7653,81739602,2595,1.0,1,650,7,15.0,106,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
4369,7904,87669634,3775,1.0,1,800,3,6.0,91,1,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan
4370,2340,66781900,5000,1.0,1,895,9,18.0,15,0,0,0,0,1,0,0,0,Midtown East,All Midtown,Manhattan
4373,9290,65918872,6100,1.0,1,991,3,39.0,11,0,0,0,0,1,1,0,0,Flatiron,All Downtown,Manhattan
4374,9202,78944199,3500,1.0,1,800,3,36.0,29,0,1,0,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan
4376,11185,36739709,3850,1.0,1,745,5,12.0,10,1,0,1,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4379,3123,46031197,3300,1.0,1,850,11,4.0,77,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4380,2153,29204811,5600,1.0,1,982,7,33.0,6,1,0,1,0,0,1,0,0,Midtown South,All Midtown,Manhattan
4381,7997,39106377,3300,1.0,1,750,3,4.0,96,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4385,10014,38566138,2700,1.0,1,605,11,2.0,50,0,1,1,1,1,1,0,1,Midtown East,All Midtown,Manhattan
4386,6550,77787201,6250,1.0,1,917,3,3.0,116,0,1,1,1,1,0,0,1,Flatiron,All Downtown,Manhattan
4389,8150,81511684,2895,1.0,1,600,3,3.0,105,0,0,0,1,1,1,0,1,Upper West Side,All Upper West Side,Manhattan
4395,450,79106633,3750,1.0,1,950,3,7.0,57,0,0,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan
4398,4751,95163175,4150,1.0,1,800,1,10.0,24,1,1,0,0,1,1,0,0,Upper East Side,All Upper East Side,Manhattan
4403,7675,14686975,3140,1.0,1,612,8,23.0,18,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4406,4930,67949904,4700,1.0,1,1000,4,7.0,93,0,0,1,1,1,0,0,1,Midtown East,All Midtown,Manhattan
4410,7679,24405532,4295,1.0,1,670,3,10.0,13,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4411,9989,58656833,3360,1.0,1,624,5,20.0,17,1,1,1,0,1,1,1,0,Upper West Side,All Upper West Side,Manhattan
4412,2759,69160558,4200,1.0,1,772,3,8.0,94,0,0,1,1,1,1,0,1,Midtown South,All Midtown,Manhattan
4414,1247,28734018,2400,1.0,1,575,3,3.0,96,0,0,1,0,0,0,0,0,Midtown West,All Midtown,Manhattan
4415,9953,84949855,4300,1.0,1,875,8,36.0,29,0,0,0,1,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4416,6415,85066873,6040,1.0,1,747,3,42.0,6,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4425,9488,4453541,2800,1.0,1,650,11,3.0,43,0,1,0,0,0,1,0,1,Upper East Side,All Upper East Side,Manhattan
4426,7564,10701196,6995,1.0,1,550,3,6.0,106,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan
4433,7888,42175045,3500,1.0,1,900,4,4.0,116,0,0,0,1,0,0,0,0,Lower East Side,All Downtown,Manhattan
4435,8724,28946905,3970,1.0,1,577,1,10.0,29,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
4437,1977,18290816,3133,1.0,1,676,2,7.0,48,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
