game_id,year_id,fran_id,opp_fran,game_location,is_playoffs,pts,opp_pts,game_result,forecast,point_diff
197004140DLC,1970,Spurs,Stars,H,0,129,113,W,0.6369893,16
197004150NOB,1970,Spurs,Sounds,A,0,127,145,L,0.4300915,-18
197004150NYA,1970,Nets,Colonels,H,0,123,112,W,0.56501371,11
197004170MIL,1970,Knicks,Bucks,A,1,96,101,L,0.3135677,-5
197004170DLC,1970,Spurs,Stars,H,1,103,115,L,0.65953505,-12
197004170KEN,1970,Nets,Colonels,A,1,122,118,W,0.31360143,4
197004180DLC,1970,Spurs,Stars,H,1,129,121,W,0.61458558,8
197004180KEN,1970,Nets,Colonels,A,1,111,113,L,0.33823514,-2
197004190MIL,1970,Knicks,Bucks,A,1,117,105,W,0.30379021,12
197004190NYA,1970,Nets,Colonels,H,1,107,99,W,0.60961705,8
197004200NYK,1970,Knicks,Bucks,H,1,132,96,W,0.63013977,36
197004200LAS,1970,Spurs,Stars,A,1,116,104,W,0.35228825,12
197004220LAS,1970,Spurs,Stars,A,1,138,144,L,0.39665872,-6
197004220NYA,1970,Nets,Colonels,H,1,101,128,L,0.62774503,-27
197004240NYK,1970,Knicks,Lakers,H,1,124,112,W,0.69892573,12
197004240DLC,1970,Spurs,Stars,H,1,139,146,L,0.66041625,-7
197004260KEN,1970,Nets,Colonels,A,1,127,112,W,0.27998978,15
197004260LAS,1970,Spurs,Stars,A,1,123,124,L,0.34816772,-1
197004270NYK,1970,Knicks,Lakers,H,1,103,105,L,0.71390039,-2
197004280NYA,1970,Nets,Colonels,H,1,113,116,L,0.61389494,-3
197004290LAL,1970,Knicks,Lakers,A,1,111,108,W,0.41875666,3
197004290KEN,1970,Nets,Colonels,A,1,101,112,L,0.31603634,-11
197005010LAL,1970,Knicks,Lakers,A,1,115,121,L,0.43795043,-6
197005040NYK,1970,Knicks,Lakers,H,1,107,100,W,0.6956023,7
197005060LAL,1970,Knicks,Lakers,A,1,113,135,L,0.43242621,-22
197005080NYK,1970,Knicks,Lakers,H,1,113,99,W,0.67069608,14
197010130NYK,1971,Celtics,Knicks,A,0,107,114,L,0.21425170000000002,-7
197010130NYK,1971,Knicks,Celtics,H,0,114,107,W,0.7857483000000001,7
197010140CIN,1971,Knicks,Kings,A,0,128,104,W,0.55576515,24
197010140SEA,1971,Thunder,Pistons,H,0,117,123,L,0.72627401,-6
197010150PHO,1971,Celtics,Suns,A,0,100,119,L,0.34163558,-19
197010150PTC,1971,Nets,Condors,A,0,102,105,L,0.43646437,-3
197010160NYA,1971,Nets,Floridians,H,0,105,92,W,0.75911981,13
197010170NYK,1971,Knicks,Bulls,H,0,96,99,L,0.8096298000000001,-3
197010170SEA,1971,Thunder,Celtics,H,0,126,114,W,0.68248069,12
197010170SEA,1971,Celtics,Thunder,A,0,114,126,L,0.31751931,-12
197010180POR,1971,Celtics,Trailblazers,A,0,133,115,W,0.52977526,18
197010180INA,1971,Spurs,Pacers,A,0,113,134,L,0.25380915,-21
197010180NYA,1971,Nets,Squires,H,0,88,103,L,0.56684554,-15
197010200NYK,1971,Knicks,Lakers,H,0,115,100,W,0.68386614,15
197010200MMP,1971,Nets,Sounds,A,0,108,103,W,0.2978515,5
197010210BOS,1971,Celtics,Pistons,H,0,118,121,L,0.62644786,-3
197010210SEA,1971,Thunder,Suns,H,0,110,106,W,0.66353315,4
197010210DNR,1971,Spurs,Nuggets,A,0,115,133,L,0.31932586,-18
197010220NYK,1971,Knicks,Warriors,H,0,95,92,W,0.83983028,3
197010220FLO,1971,Nets,Floridians,A,0,100,110,L,0.47795135,-10
197010230BAL,1971,Knicks,Wizards,A,0,92,98,L,0.462358,-6
197010230BOS,1971,Celtics,Kings,H,0,131,126,W,0.69318062,5
197010230SEA,1971,Thunder,Trailblazers,H,0,141,111,W,0.82866633,30
197010230NYA,1971,Nets,Spirits,H,0,117,97,W,0.66123348,20
197010230TEX,1971,Spurs,Pacers,H,0,118,122,L,0.46494317,-4
197010240ATL,1971,Celtics,Hawks,A,0,113,109,W,0.30229259,4
197010240NYK,1971,Knicks,Kings,H,0,115,103,W,0.84469289,12
197010250MIL,1971,Thunder,Bucks,A,0,107,126,L,0.26024288,-19
197010250NYA,1971,Nets,Condors,H,0,115,98,W,0.72867173,17
197010260DET,1971,Thunder,Pistons,A,0,111,142,L,0.35116941,-31
197010270NYK,1971,Thunder,Knicks,A,0,104,117,L,0.21637338,-13
197010270NYK,1971,Knicks,Thunder,H,0,117,104,W,0.78362662,13
197010270TEX,1971,Nets,Spurs,A,0,99,103,L,0.33783668,-4
197010270TEX,1971,Spurs,Nets,H,0,103,99,W,0.66216332,4
197010280BOS,1971,Celtics,Knicks,H,0,89,126,L,0.43942815,-37
197010280BOS,1971,Knicks,Celtics,A,0,126,89,W,0.56057185,37
197010280CIN,1971,Thunder,Kings,A,0,118,131,L,0.43829209,-13
197010290NYK,1971,Knicks,Rockets,H,0,114,107,W,0.85621876,7
197010290UTS,1971,Nets,Stars,A,0,105,114,L,0.2478736,-9
197010300BOS,1971,Celtics,Suns,H,0,127,112,W,0.61488783,15
197010300POR,1971,Thunder,Trailblazers,A,0,115,104,W,0.57901311,11
197010310NYK,1971,Knicks,Pistons,H,0,107,89,W,0.76451814,18
197010310PHI,1971,Celtics,Sixers,A,0,133,102,W,0.29806006,31
197010310SEA,1971,Thunder,Bulls,H,0,122,119,W,0.60017711,3
197010310KEN,1971,Nets,Colonels,A,0,100,113,L,0.34361857,-13
197011010NYA,1971,Nets,Squires,H,0,121,109,W,0.47037548,12
197011020SFW,1971,Knicks,Warriors,A,0,111,99,W,0.67917699,12
197011030CHI,1971,Thunder,Bulls,A,0,101,113,L,0.33261746,-12
197011030MMP,1971,Spurs,Sounds,A,0,114,116,L,0.39859027,-2
197011040BOS,1971,Celtics,Sixers,H,0,115,113,W,0.66009897,2
197011040BUF,1971,Thunder,Clippers,A,0,126,101,W,0.62225258,25
197011040SDR,1971,Knicks,Rockets,A,0,109,100,W,0.66155326,9
197011050FLO,1971,Spurs,Floridians,A,0,110,130,L,0.48774379,-20
197011060BOS,1971,Thunder,Celtics,A,0,94,116,L,0.34966171,-22
197011060BOS,1971,Celtics,Thunder,H,0,116,94,W,0.65033829,22
197011060LAL,1971,Knicks,Lakers,A,0,104,106,L,0.45513195,-2
197011060VIR,1971,Spurs,Squires,A,0,112,113,L,0.24987298,-1
197011070CIN,1971,Celtics,Kings,A,0,140,122,W,0.49956518,18
197011070PHI,1971,Thunder,Sixers,A,0,128,134,L,0.35631788,-6
197011070CAR,1971,Nets,Spirits,A,0,108,98,W,0.44032913,10
197011070TEX,1971,Spurs,Floridians,H,0,111,108,W,0.71288848,3
197011080CLE,1971,Thunder,Cavaliers,A,0,111,105,W,0.69037008,6
197011080POR,1971,Knicks,Trailblazers,A,0,125,113,W,0.80597275,12
197011080NYA,1971,Nets,Nuggets,H,0,114,104,W,0.62078404,10
197011090MMP,1971,Spurs,Sounds,A,0,91,105,L,0.33277779999999996,-14
197011100SEA,1971,Knicks,Thunder,A,0,91,93,L,0.60964966,-2
197011100SEA,1971,Thunder,Knicks,H,0,93,91,W,0.39035034,2
197011100UTS,1971,Spurs,Stars,A,0,127,146,L,0.20233035,-19
197011110BOS,1971,Celtics,Bucks,H,0,113,123,L,0.5056925999999999,-10
197011110NYA,1971,Nets,Spirits,H,0,102,106,L,0.73543471,-4
197011120NYK,1971,Knicks,Wizards,H,0,108,110,L,0.79826248,-2
197011130BOS,1971,Celtics,Hawks,H,0,114,116,L,0.73108315,-2
197011130CHI,1971,Knicks,Bulls,A,0,106,98,W,0.50659418,8
197011130SEA,1971,Thunder,Cavaliers,H,0,111,91,W,0.88359475,20
197011130TEX,1971,Spurs,Condors,H,0,150,156,L,0.72260034,-6
197011140BAL,1971,Celtics,Wizards,A,0,101,122,L,0.34142506,-21
197011140NYK,1971,Knicks,Sixers,H,0,126,94,W,0.80534351,32
197011140KEN,1971,Spurs,Colonels,A,0,132,149,L,0.25948679,-17
197011150NYA,1971,Spurs,Nets,A,0,129,144,L,0.31423736,-15
197011150NYA,1971,Nets,Spurs,H,0,144,129,W,0.68576264,15
197011160BUF,1971,Thunder,Clippers,A,0,103,112,L,0.63152587,-9
197011170NYK,1971,Knicks,Suns,H,0,103,100,W,0.81154114,3
197011180BOS,1971,Celtics,Warriors,H,0,89,90,L,0.70832306,-1
197011180PHI,1971,Knicks,Sixers,A,0,106,113,L,0.55513537,-7
197011190NYK,1971,Knicks,Kings,H,0,98,106,L,0.87953502,-8
197011190SEA,1971,Thunder,Lakers,H,0,111,110,W,0.46468917,1
197011190UTS,1971,Spurs,Stars,A,0,115,130,L,0.17797768,-15
197011200BOS,1971,Celtics,Cavaliers,H,0,116,112,W,0.89458042,4
197011200SDR,1971,Thunder,Rockets,A,0,106,121,L,0.43029994,-15
197011200DNR,1971,Nets,Nuggets,A,0,103,121,L,0.34987056,-18
197011200TEX,1971,Spurs,Pacers,H,0,140,126,W,0.39242119,14
197011210CHI,1971,Celtics,Bulls,A,0,107,110,L,0.30112851,-3
197011210NYK,1971,Knicks,Cavaliers,H,0,102,94,W,0.94960475,8
197011210SEA,1971,Thunder,Rockets,H,0,114,115,L,0.67749333,-1
197011210FLO,1971,Spurs,Floridians,A,0,132,147,L,0.39562899,-15
197011210KEN,1971,Nets,Colonels,A,0,92,114,L,0.26659608,-22
197011220LAL,1971,Thunder,Lakers,A,0,124,149,L,0.22403425,-25
197011220NYA,1971,Nets,Spirits,H,0,92,108,L,0.7423923000000001,-16
197011220PTC,1971,Spurs,Condors,A,0,139,126,W,0.42451113,13
197011240NYK,1971,Knicks,Hawks,H,0,128,119,W,0.8301424999999999,9
197011240TEX,1971,Spurs,Condors,H,0,120,123,L,0.73429859,-3
197011250ATL,1971,Knicks,Hawks,A,0,114,111,W,0.61456394,3
197011250BOS,1971,Celtics,Trailblazers,H,0,122,115,W,0.85533816,7
197011250MMP,1971,Spurs,Sounds,A,0,113,103,W,0.24708539,10
197011250NYA,1971,Nets,Condors,H,0,96,99,L,0.71294904,-3
197011260PHO,1971,Thunder,Suns,A,0,115,126,L,0.30466169,-11
197011270BOS,1971,Celtics,Wizards,H,0,153,107,W,0.59327239,46
197011270MIL,1971,Knicks,Bucks,A,0,103,94,W,0.28280377,9
197011270SEA,1971,Thunder,Warriors,H,0,101,96,W,0.62372458,5
197011270NYA,1971,Nets,Pacers,H,0,99,97,W,0.42103675,2
197011270TEX,1971,Spurs,Colonels,H,0,121,122,L,0.49344337,-1
197011280DET,1971,Celtics,Pistons,A,0,121,98,W,0.39709979,23
197011280NYK,1971,Knicks,Bucks,H,0,100,99,W,0.59996462,1
197011280KEN,1971,Spurs,Colonels,A,0,142,119,W,0.22736025,23
197011290SEA,1971,Thunder,Hawks,H,0,130,107,W,0.65439808,23
197011290NYA,1971,Nets,Spurs,H,0,129,113,W,0.57025623,16
197011290NYA,1971,Spurs,Nets,A,0,113,129,L,0.42974377,-16
197011300BOS,1971,Celtics,Clippers,H,0,109,106,W,0.86755359,3
197012010BUF,1971,Celtics,Clippers,A,0,117,116,W,0.67737293,1
197012010NYK,1971,Knicks,Thunder,H,0,114,109,W,0.84023267,5
197012010NYK,1971,Thunder,Knicks,A,0,109,114,L,0.15976733,-5
197012020BOS,1971,Celtics,Lakers,H,0,114,111,W,0.59361184,3
197012020CIN,1971,Thunder,Kings,A,0,119,111,W,0.40637141,8
197012020DET,1971,Knicks,Pistons,A,0,82,101,L,0.62022758,-19
197012030MMP,1971,Nets,Sounds,A,0,98,87,W,0.26423031,11
197012040BAL,1971,Thunder,Wizards,A,0,116,131,L,0.33401734,-15
197012040BUF,1971,Knicks,Clippers,A,0,91,97,L,0.78850567,-6
197012040CLE,1971,Celtics,Cavaliers,A,0,118,107,W,0.81761688,11
197012040NYA,1971,Nets,Floridians,H,0,115,110,W,0.71268106,5
197012040TEX,1971,Spurs,Nuggets,H,0,141,134,W,0.62217838,7
197012050ATL,1971,Thunder,Hawks,A,0,100,106,L,0.42242926,-6
197012050CHI,1971,Celtics,Bulls,A,0,101,97,W,0.38627863,4
197012050NYK,1971,Knicks,Clippers,H,0,117,93,W,0.90849662,24
197012050CAR,1971,Spurs,Spirits,A,0,121,117,W,0.45629698,4
197012060NYA,1971,Nets,Spirits,H,0,90,94,L,0.72170025,-4
197012060PTC,1971,Spurs,Condors,A,0,129,125,W,0.49233526,4
197012080BUF,1971,Celtics,Clippers,A,0,122,102,W,0.69455552,20
197012080NYK,1971,Knicks,Trailblazers,H,0,139,121,W,0.93204266,18
197012080PHI,1971,Thunder,Sixers,A,0,107,104,W,0.31528193,3
197012080NYA,1971,Nets,Squires,H,0,116,120,L,0.53488797,-4
197012090BOS,1971,Thunder,Celtics,A,0,121,136,L,0.24514210000000003,-15
197012090BOS,1971,Celtics,Thunder,H,0,136,121,W,0.7548579000000001,15
197012090NYA,1971,Nets,Pacers,H,0,108,129,L,0.45935214,-21
197012100VIR,1971,Nets,Squires,A,0,100,127,L,0.22822982,-27
197012110BOS,1971,Celtics,Pistons,H,0,118,121,L,0.75091392,-3
197012110SEA,1971,Thunder,Lakers,H,0,118,126,L,0.46955961,-8
197012110NYA,1971,Nets,Colonels,H,0,128,99,W,0.47094637,29
197012110TEX,1971,Spurs,Squires,H,0,136,146,L,0.55397856,-10
197012120NYK,1971,Knicks,Sixers,H,0,118,101,W,0.80221033,17
197012120TEX,1971,Spurs,Pacers,H,0,118,124,L,0.47197998,-6
197012130NYK,1971,Knicks,Warriors,H,0,94,101,L,0.82969576,-7
197012130SEA,1971,Thunder,Bucks,H,0,107,124,L,0.36256823,-17
197012130CAR,1971,Spurs,Spirits,A,0,118,119,L,0.45211637,-1
197012130NYA,1971,Nets,Floridians,H,0,97,100,L,0.68473828,-3
197012150NYK,1971,Knicks,Cavaliers,H,0,110,92,W,0.95866555,18
197012150MMP,1971,Spurs,Sounds,A,0,141,146,L,0.34011757,-5
197012160CLE,1971,Knicks,Cavaliers,A,0,108,84,W,0.88107413,24
197012160SFW,1971,Thunder,Warriors,A,0,91,108,L,0.31030214,-17
197012170BOS,1971,Celtics,Clippers,H,0,102,93,W,0.89538544,9
197012170SEA,1971,Thunder,Sixers,H,0,117,125,L,0.56940895,-8
197012180MIL,1971,Celtics,Bucks,A,0,114,124,L,0.23916787,-10
197012180NYA,1971,Nets,Pacers,H,0,117,129,L,0.42584866,-12
197012180TEX,1971,Spurs,Stars,H,0,104,123,L,0.45393401,-19
197012190BAL,1971,Celtics,Wizards,A,0,128,134,L,0.40127748,-6
197012190NYK,1971,Knicks,Bulls,H,0,98,87,W,0.71696275,11
197012190SEA,1971,Thunder,Suns,H,0,135,131,W,0.51484948,4
197012190INA,1971,Spurs,Pacers,A,0,131,117,W,0.19021887,14
197012200PHO,1971,Knicks,Suns,A,0,133,118,W,0.51548541,15
197012200SEA,1971,Thunder,Rockets,H,0,108,110,L,0.61245036,-2
197012200NYA,1971,Spurs,Nets,A,0,118,106,W,0.42202884,12
197012200NYA,1971,Nets,Spurs,H,0,106,118,L,0.57797116,-12
197012220SEA,1971,Thunder,Knicks,H,0,119,108,W,0.35001683,11
197012220SEA,1971,Knicks,Thunder,A,0,108,119,L,0.64998317,-11
197012220SFW,1971,Celtics,Warriors,A,0,138,108,W,0.45539373,30
197012220TEX,1971,Spurs,Spirits,H,0,160,132,W,0.72489631,28
197012230NYA,1971,Nets,Condors,H,0,116,95,W,0.68151677,21
197012250LAL,1971,Celtics,Lakers,A,0,113,123,L,0.36568117,-10
197012250NYK,1971,Knicks,Clippers,H,0,115,102,W,0.92749172,13
197012250VIR,1971,Spurs,Squires,A,0,131,145,L,0.25733310000000004,-14
197012260SEA,1971,Celtics,Thunder,A,0,117,124,L,0.53936613,-7
197012260SEA,1971,Thunder,Celtics,H,0,124,117,W,0.46063384,7
197012260CAR,1971,Nets,Spirits,A,0,104,98,W,0.39395189,6
197012260KEN,1971,Spurs,Colonels,A,0,122,126,L,0.33297676,-4
197012270NYK,1971,Knicks,Wizards,H,0,110,105,W,0.74162477,5
197012270POR,1971,Celtics,Trailblazers,A,0,123,135,L,0.75066805,-12
197012270NYA,1971,Nets,Colonels,H,0,114,108,W,0.5249905,6
197012270PTC,1971,Spurs,Condors,A,0,124,116,W,0.50774074,8
197012290SDR,1971,Celtics,Rockets,A,0,110,108,W,0.46742141,2
197012290FLO,1971,Nets,Floridians,A,0,90,91,L,0.44374597,-1
197012290TEX,1971,Spurs,Squires,H,0,120,143,L,0.51990432,-23
197012300NYK,1971,Knicks,Warriors,H,0,111,103,W,0.81251019,8
197012300SEA,1971,Thunder,Bulls,H,0,128,109,W,0.51307273,19
197012300MMP,1971,Spurs,Sounds,A,0,113,104,W,0.34549493,9
197012300NYA,1971,Nets,Squires,H,0,123,124,L,0.40817305,-1
197012310BOS,1971,Celtics,Warriors,H,0,106,144,L,0.73769397,-38
197101010SEA,1971,Thunder,Trailblazers,H,0,121,118,W,0.83146995,3
197101020NYK,1971,Knicks,Hawks,H,0,108,112,L,0.86904556,-4
197101020PHI,1971,Celtics,Sixers,A,0,125,120,W,0.32840222,5
197101020CAR,1971,Nets,Spirits,A,0,99,118,L,0.39174169,-19
197101020UTS,1971,Spurs,Stars,A,0,109,134,L,0.22998047,-25
197101030ATL,1971,Celtics,Hawks,A,0,140,128,W,0.49821919,12
197101030DNR,1971,Spurs,Nuggets,A,0,124,129,L,0.39777595,-5
197101030PTC,1971,Nets,Condors,A,0,109,115,L,0.40346044,-6
197101040MIL,1971,Thunder,Bucks,A,0,110,124,L,0.15212595,-14
197101050BAL,1971,Thunder,Wizards,A,0,101,109,L,0.25180238,-8
197101050BOS,1971,Celtics,Trailblazers,H,0,120,124,L,0.87115765,-4
197101050TEX,1971,Spurs,Condors,H,0,142,133,W,0.74085695,9
197101060BOS,1971,Celtics,Thunder,H,0,137,112,W,0.69872075,25
197101060BOS,1971,Thunder,Celtics,A,0,112,137,L,0.30127925,-25
197101060CLE,1971,Knicks,Cavaliers,A,0,127,94,W,0.87726915,33
197101060NYA,1971,Nets,Sounds,H,0,110,101,W,0.56927073,9
197101070MIL,1971,Knicks,Bucks,A,0,106,116,L,0.27812862,-10
197101070UTS,1971,Spurs,Stars,A,0,107,114,L,0.20888227,-7
197101080BOS,1971,Celtics,Suns,H,0,122,114,W,0.62735265,8
197101080BUF,1971,Thunder,Clippers,A,0,110,102,W,0.63144147,8
197101080NYA,1971,Nets,Colonels,H,0,125,111,W,0.54218143,14
197101080TEX,1971,Spurs,Nuggets,H,0,132,126,W,0.70577335,6
197101090CIN,1971,Thunder,Kings,A,0,114,110,W,0.36481869,4
197101090POR,1971,Knicks,Trailblazers,A,0,96,114,L,0.74444139,-18
197101090INA,1971,Nets,Pacers,A,0,88,116,L,0.2000308,-28
197101090TEX,1971,Spurs,Sounds,H,0,112,113,L,0.68141919,-1
197101100BOS,1971,Celtics,Sixers,H,0,107,115,L,0.65129977,-8
197101100NYA,1971,Nets,Squires,H,0,107,117,L,0.39901581,-10
197101120DNR,1971,Spurs,Nuggets,A,0,112,120,L,0.42618835,-8
197101140PHO,1971,Knicks,Suns,A,0,88,107,L,0.44374007,-19
197101140SEA,1971,Thunder,Wizards,H,0,114,110,W,0.51388252,4
197101150BOS,1971,Celtics,Hawks,H,0,134,123,W,0.79855192,11
197101150NYA,1971,Nets,Condors,H,0,117,120,L,0.64361054,-3
197101150TEX,1971,Spurs,Stars,H,0,125,104,W,0.43057486,21
197101160DET,1971,Celtics,Pistons,A,0,118,121,L,0.33788747,-3
197101160SFW,1971,Knicks,Warriors,A,0,93,102,L,0.47962141,-9
197101160KEN,1971,Nets,Colonels,A,0,117,116,W,0.30062789,1
197101160TEX,1971,Spurs,Sounds,H,0,112,114,L,0.66997194,-2
197101170MIL,1971,Celtics,Bucks,A,0,113,120,L,0.14685488,-7
197101170SEA,1971,Thunder,Wizards,H,0,96,111,L,0.53429687,-15
197101170CAR,1971,Nets,Spirits,A,0,120,112,W,0.32280338,8
197101170DNR,1971,Spurs,Nuggets,A,0,123,129,L,0.43773943,-6
197101190DET,1971,Thunder,Pistons,A,0,102,106,L,0.26428497,-4
197101190NYK,1971,Knicks,Rockets,H,0,117,113,W,0.77352977,4
197101190FLO,1971,Nets,Floridians,A,0,107,112,L,0.44788879,-5
197101190TEX,1971,Spurs,Nuggets,H,0,148,127,W,0.69543028,21
197101200ATL,1971,Thunder,Hawks,A,0,112,108,W,0.45588052,4
197101200BOS,1971,Celtics,Rockets,H,0,142,112,W,0.72035277,30
197101200CHI,1971,Knicks,Bulls,A,0,103,109,L,0.43633890000000003,-6
197101200NYA,1971,Nets,Floridians,H,0,113,106,W,0.70507056,7
197101220BOS,1971,Celtics,Wizards,H,0,117,136,L,0.58901381,-19
197101220SEA,1971,Thunder,Kings,H,0,132,131,W,0.66925579,1
197101230NYK,1971,Knicks,Celtics,H,0,128,107,W,0.71075875,21
197101230NYK,1971,Celtics,Knicks,A,0,107,128,L,0.28924125,-21
197101240BOS,1971,Celtics,Cavaliers,H,0,121,110,W,0.89806294,11
197101240DET,1971,Knicks,Pistons,A,0,117,105,W,0.43260002,12
197101240SEA,1971,Thunder,Sixers,H,0,119,145,L,0.55129975,-26
197101240NYA,1971,Nets,Stars,H,0,108,107,W,0.41330636,1
197101250CLE,1971,Celtics,Cavaliers,A,0,116,117,L,0.73970532,-1
197101260NYK,1971,Knicks,Bucks,H,0,107,98,W,0.45725542,9
197101260FLO,1971,Nets,Floridians,A,0,97,121,L,0.46633703,-24
197101260TEX,1971,Spurs,Colonels,H,0,122,125,L,0.65894139,-3
197101270ATL,1971,Knicks,Hawks,A,0,116,108,W,0.63685262,8
197101270BOS,1971,Celtics,Bucks,H,0,129,132,L,0.34475279,-3
197101270INA,1971,Nets,Pacers,A,0,100,116,L,0.16832060000000001,-16
197101280SEA,1971,Thunder,Clippers,H,0,120,110,W,0.85748661,10
197101280MMP,1971,Spurs,Sounds,A,0,99,122,L,0.31810063,-23
197101290BOS,1971,Celtics,Knicks,H,0,111,118,L,0.48117462,-7
197101290BOS,1971,Knicks,Celtics,A,0,118,111,W,0.51882541,7
197101290LAL,1971,Thunder,Lakers,A,0,115,122,L,0.22291917,-7
197101290NYA,1971,Nets,Condors,H,0,132,131,W,0.62769592,1
197101290TEX,1971,Spurs,Stars,H,0,123,128,L,0.45048818,-5
197101300NYK,1971,Knicks,Sixers,H,0,105,106,L,0.72283775,-1
197101300PHO,1971,Thunder,Suns,A,0,116,134,L,0.23018795,-18
197101300VIR,1971,Nets,Squires,A,0,115,112,W,0.1738025,3
197101310BAL,1971,Knicks,Wizards,A,0,125,95,W,0.37804168,30
197101310BOS,1971,Celtics,Sixers,H,0,132,126,W,0.5440231,6
197101310NYA,1971,Nets,Spirits,H,0,121,125,L,0.63248402,-4
197101310TEX,1971,Spurs,Floridians,H,0,92,95,L,0.75013018,-3
197102020CHI,1971,Thunder,Bulls,A,0,101,118,L,0.24854904,-17
197102020NYK,1971,Knicks,Kings,H,0,115,108,W,0.84999871,7
197102020PHI,1971,Celtics,Sixers,A,0,105,108,L,0.28997636,-3
197102020PTC,1971,Nets,Condors,A,0,111,119,L,0.36604619,-8
197102020TEX,1971,Spurs,Colonels,H,0,116,122,L,0.62228245,-6
197102030CIN,1971,Celtics,Kings,A,0,115,134,L,0.43669289,-19
197102030CLE,1971,Thunder,Cavaliers,A,0,98,95,W,0.61102939,3
197102030DNR,1971,Spurs,Nuggets,A,0,127,119,W,0.42446601,8
197102030NYA,1971,Nets,Floridians,H,0,104,100,W,0.66625208,4
197102040KEN,1971,Nets,Colonels,A,0,99,106,L,0.28971541,-7
197102050BOS,1971,Celtics,Kings,H,0,114,110,W,0.67768997,4
197102050DET,1971,Knicks,Pistons,A,0,99,108,L,0.56863225,-9
197102050SEA,1971,Thunder,Hawks,H,0,120,121,L,0.70151913,-1
197102050UTS,1971,Spurs,Stars,A,0,117,138,L,0.17780656,-21
197102060NYK,1971,Knicks,Bulls,H,0,102,109,L,0.70498079,-7
197102060INA,1971,Nets,Pacers,A,0,109,110,L,0.15689993,-1
197102070BOS,1971,Celtics,Bulls,H,0,104,96,W,0.48573306,8
197102070PHI,1971,Knicks,Sixers,A,0,99,127,L,0.4436934,-28
197102070SEA,1971,Thunder,Rockets,H,0,107,124,L,0.69751501,-17
197102070FLO,1971,Spurs,Floridians,A,0,109,126,L,0.45700186,-17
197102070NYA,1971,Nets,Sounds,H,0,103,84,W,0.50006956,19
197102090CHI,1971,Celtics,Bulls,A,0,90,88,W,0.24973923,2
197102090NYK,1971,Knicks,Hawks,H,0,109,114,L,0.8423174000000001,-5
197102090SDR,1971,Thunder,Rockets,A,0,115,132,L,0.35848284,-17
197102100ATL,1971,Celtics,Hawks,A,0,102,114,L,0.46728092,-12
197102100BUF,1971,Knicks,Clippers,A,0,99,106,L,0.82367605,-7
197102100SFW,1971,Thunder,Warriors,A,0,122,133,L,0.23875803,-11
197102100INA,1971,Spurs,Pacers,A,0,104,115,L,0.18029231,-11
197102110SEA,1971,Thunder,Kings,H,0,119,101,W,0.59900695,18
197102110PTC,1971,Nets,Condors,A,0,110,114,L,0.38367802,-4
197102120ATL,1971,Knicks,Hawks,A,0,116,125,L,0.54570973,-9
197102120BAL,1971,Celtics,Wizards,A,0,113,109,W,0.30360895,4
197102120POR,1971,Thunder,Trailblazers,A,0,125,137,L,0.41308165,-12
197102120TEX,1971,Spurs,Floridians,H,0,111,114,L,0.67951006,-3
197102130NYK,1971,Knicks,Suns,H,0,114,97,W,0.63108289,17
197102130NYA,1971,Nets,Sounds,H,0,105,109,L,0.52337754,-4
197102130TEX,1971,Spurs,Stars,H,0,114,121,L,0.35320288,-7
197102140DET,1971,Celtics,Pistons,A,0,110,108,W,0.34849578,2
197102140SEA,1971,Thunder,Warriors,H,0,146,101,W,0.49240500000000004,45
197102140DNR,1971,Nets,Nuggets,A,0,118,117,W,0.40400922,1
197102150INA,1971,Spurs,Pacers,A,0,119,118,W,0.15878928,1
197102150UTS,1971,Nets,Stars,A,0,98,89,W,0.13983494,9
197102160BOS,1971,Celtics,Suns,H,0,116,119,L,0.57247794,-3
197102160LAL,1971,Knicks,Lakers,A,0,115,130,L,0.31918937,-15
197102170SEA,1971,Thunder,Trailblazers,H,0,130,126,W,0.71025753,4
197102170SFW,1971,Celtics,Warriors,A,0,129,99,W,0.38776928,30
197102170CAR,1971,Spurs,Spirits,A,0,111,116,L,0.36323649,-5
197102170VIR,1971,Nets,Squires,A,0,128,120,W,0.19223058,8
197102180SDR,1971,Knicks,Rockets,A,0,116,115,W,0.52580243,1
197102190PHO,1971,Celtics,Suns,A,0,112,116,L,0.31057304,-4
197102190SEA,1971,Thunder,Bucks,H,0,112,128,L,0.22823206,-16
197102190CAR,1971,Nets,Spirits,A,0,109,105,W,0.40953481,4
197102190TEX,1971,Spurs,Stars,H,0,114,126,L,0.3653906,-12
197102200NYK,1971,Knicks,Pistons,H,0,108,94,W,0.70459586,14
197102200SDR,1971,Celtics,Rockets,A,0,118,128,L,0.4688853,-10
197102200TEX,1971,Nets,Spurs,A,0,120,100,W,0.44156003,20
197102200TEX,1971,Spurs,Nets,H,0,100,120,L,0.55843997,-20
197102210LAL,1971,Celtics,Lakers,A,0,116,124,L,0.2640965,-8
197102210SEA,1971,Thunder,Sixers,H,0,135,128,W,0.42516947,7
197102210KEN,1971,Nets,Colonels,A,0,121,125,L,0.39500397,-4
197102230NYK,1971,Knicks,Rockets,H,0,109,126,L,0.77159274,-17
197102240BOS,1971,Celtics,Lakers,H,0,116,96,W,0.50730348,20
197102240CIN,1971,Knicks,Kings,A,0,125,105,W,0.56316292,20
197102240SEA,1971,Thunder,Cavaliers,H,0,123,101,W,0.84989685,22
