price,type,sqfeet,beds,baths,lat,long
823,apartment,679,1,1.0,31.070999999999998,-97.3898
890,apartment,711,1,1.0,29.8754,-97.9404
730,apartment,750,1,1.0,30.1175,-94.1903
790,apartment,694,1,1.0,29.5042,-98.5697
200,cottage/cabin,160,0,1.0,27.9618,-97.1133
1425,apartment,1229,2,2.0,32.9446,-96.6706
850,duplex,480,1,1.0,32.1095,-95.3342
874,apartment,987,2,2.0,29.3595,-98.4499
979,apartment,1100,2,2.0,29.5463,-95.088
660,apartment,689,2,1.0,31.8552,-106.435
1259,apartment,1153,2,2.0,28.8104,-96.9742
650,apartment,400,1,1.0,31.1202,-97.8824
642,apartment,835,2,2.0,30.6045,-96.3123
825,house,1053,2,1.0,31.1057,-97.7663
695,apartment,662,1,1.0,33.8894,-98.5119
599,apartment,846,2,2.0,29.8928,-97.9363
620,apartment,783,1,1.0,30.1132,-94.1197
900,house,1175,3,2.0,33.5552,-101.84200000000001
650,apartment,850,2,2.0,26.22,-98.2116
615,apartment,364,0,1.0,35.1653,-101.884
725,apartment,647,1,1.0,30.0948,-94.1648
1460,apartment,975,2,2.0,30.2601,-97.9015
879,apartment,565,1,1.0,30.593000000000004,-96.3338
1250,apartment,751,1,1.0,32.9462,-96.7058
850,apartment,814,1,1.0,31.8197,-106.54899999999999
1210,apartment,960,2,2.0,30.3594,-97.6853
975,apartment,820,2,1.0,31.0376,-97.6809
1589,apartment,1264,2,2.5,30.4569,-97.8267
750,apartment,1425,2,1.5,31.9021,-106.415
915,apartment,645,1,1.0,29.8754,-97.9404
925,apartment,724,1,1.0,30.14,-94.1604
2150,apartment,810,1,1.0,30.2638,-97.7166
256,house,1367,3,2.0,26.1906,-98.1164
869,apartment,691,1,1.0,30.0931,-94.1899
349,apartment,275,0,1.0,33.5865,-101.861
699,apartment,803,2,1.0,30.6045,-96.3123
849,apartment,880,2,1.0,30.6224,-96.3498
1234,apartment,1074,2,2.0,28.8104,-96.9742
660,apartment,689,2,1.0,31.8552,-106.435
709,apartment,663,1,1.0,30.7381,-95.5862
980,apartment,576,1,1.0,29.8754,-97.9404
2500,apartment,1045,2,1.5,30.29,-97.7507
825,apartment,1100,2,1.5,31.6403,-97.0963
680,apartment,840,2,1.0,31.7556,-106.396
1769,apartment,1039,2,2.0,31.8991,-102.281
475,apartment,545,0,1.0,26.1734,-97.6783
1400,house,1400,3,2.0,29.5572,-98.6249
2000,house,1800,3,2.0,31.8368,-102.499
869,apartment,691,1,1.0,30.0931,-94.1899
1271,apartment,680,1,1.0,31.9078,-102.28399999999999
1155,apartment,500,1,1.0,30.2428,-97.7658
800,apartment,725,2,1.5,33.9519,-98.5145
1564,apartment,1300,3,2.0,29.5298,-95.0334
1300,house,1475,4,2.0,27.8458,-97.596
699,apartment,960,2,1.5,31.7195,-94.6168
690,apartment,734,2,1.0,31.6403,-97.0963
1,apartment,747,1,1.0,31.9896,-102.06299999999999
990,apartment,576,1,1.0,29.8986,-97.9606
1075,apartment,903,2,1.0,29.5298,-95.0334
945,apartment,1070,2,2.0,32.431999999999995,-99.7724
799,apartment,300,1,1.0,35.1898,-101.934
850,apartment,746,2,1.0,29.5334,-98.4975
650,apartment,600,1,1.0,30.6255,-96.3071
889,apartment,661,1,1.0,29.5298,-95.0334
714,apartment,976,2,2.0,26.4661,-98.0695
925,apartment,817,2,1.0,27.6758,-97.3475
699,apartment,769,1,1.0,33.5434,-101.934
1845,apartment,906,1,1.0,30.2262,-97.7061
690,apartment,540,1,1.0,33.8561,-98.5642
772,apartment,800,1,1.0,32.4224,-99.7895
1725,apartment,997,2,2.0,29.8709,-93.9643
905,apartment,540,1,1.0,30.1946,-97.7778
1295,apartment,1064,3,2.0,31.8579,-102.352
995,apartment,1000,3,2.0,31.5171,-97.1198
826,apartment,810,2,2.0,29.8754,-97.9404
1300,apartment,735,1,1.0,31.9073,-102.285
815,apartment,726,1,1.0,31.8682,-102.39399999999999
925,apartment,611,1,1.0,29.8754,-97.9404
949,apartment,607,1,1.0,29.8754,-97.9404
842,apartment,912,2,1.5,32.391999999999996,-99.7746
1030,apartment,699,1,1.0,30.4036,-97.7526
810,apartment,1090,2,2.0,32.4366,-99.79
800,apartment,900,2,2.0,26.1923,-98.2657
1501,townhouse,1300,3,2.0,29.2971,-94.8002
615,apartment,364,0,1.0,35.1653,-101.884
905,apartment,976,1,1.0,29.5395,-98.4194
690,apartment,670,1,1.0,32.431999999999995,-99.7724
590,apartment,556,1,1.0,31.6403,-97.0963
805,apartment,853,1,1.0,32.394,-99.779
899,apartment,912,2,2.0,32.4001,-99.7691
900,apartment,510,1,1.0,29.7229,-98.0742
1528,apartment,729,1,1.0,32.0295,-102.09100000000001
1340,apartment,878,1,1.0,30.4853,-97.8082
819,apartment,950,2,1.0,29.8402,-95.3844
615,apartment,458,1,1.0,29.489,-98.4048
827,apartment,597,1,1.0,29.5252,-98.34200000000001
1719,apartment,839,1,1.0,32.0362,-102.081
530,house,1050,2,2.0,31.5525,-97.1396
920,apartment,918,2,1.0,29.2635,-94.8344
589,apartment,925,2,1.5,33.9104,-98.4632
1230,apartment,1174,3,2.0,29.4404,-95.0978
895,apartment,876,2,1.0,33.5282,-101.90899999999999
1080,house,1692,3,2.0,31.1023,-97.9128
1350,house,1412,3,2.0,30.0291,-95.3787
715,apartment,960,2,0.0,31.9386,-106.40700000000001
945,apartment,958,2,2.0,33.8712,-98.5127
765,apartment,637,1,1.0,27.7103,-97.4092
1185,apartment,1225,3,2.0,32.295,-95.2784
2309,apartment,1152,2,2.0,31.9235,-102.292
1890,house,1883,4,2.0,35.125,-101.881
1225,apartment,1044,2,2.0,31.7346,-95.5332
409,apartment,1125,4,2.0,34.9829,-101.902
849,apartment,587,1,1.0,30.5118,-96.3171
1260,apartment,1025,2,2.0,30.2428,-97.7658
850,townhouse,850,3,2.0,26.2792,-98.1832
1929,apartment,1022,2,2.0,32.0199,-102.148
1149,house,1432,3,2.5,29.4597,-98.6555
795,apartment,850,2,2.0,32.391999999999996,-99.7746
499,apartment,700,2,2.0,34.9829,-101.902
1069,apartment,952,1,1.0,29.7841,-95.7928
1350,apartment,888,2,2.0,31.8341,-102.416
2125,apartment,1352,3,2.0,32.8382,-96.7714
1113,apartment,662,1,1.0,32.0276,-102.148
925,apartment,817,2,1.0,27.6758,-97.3475
749,apartment,908,2,2.0,29.8754,-97.9404
1390,apartment,900,2,2.0,31.9721,-102.137
615,apartment,364,0,1.0,35.1653,-101.884
975,house,1373,3,1.0,29.3564,-94.9518
1541,apartment,1216,2,2.0,29.5405,-95.3208
569,apartment,650,1,1.0,27.5304,-97.8825
899,apartment,1095,2,2.0,33.5924,-101.93700000000001
1320,apartment,966,2,2.0,31.5171,-97.1198
800,apartment,900,3,2.0,27.9095,-97.1591
669,apartment,600,1,1.0,30.619,-96.3185
750,house,913,3,2.0,32.4747,-99.7674
750,apartment,725,2,1.5,33.9519,-98.5145
762,apartment,800,1,1.0,32.431999999999995,-99.7724
795,apartment,608,1,1.0,29.7055,-98.4191
1737,apartment,795,1,0.0,31.8816,-102.01299999999999
990,apartment,846,2,1.0,30.353,-97.6868
615,apartment,364,0,1.0,35.1653,-101.884
1100,manufactured,450,2,1.0,31.9896,-102.06299999999999
1010,apartment,634,1,1.0,29.7364,-95.6217
1399,apartment,923,2,2.0,30.4521,-97.7688
990,apartment,1042,2,2.0,32.5467,-94.7487
1250,apartment,1025,2,2.0,30.2063,-97.7956
1126,apartment,975,2,1.0,29.5463,-95.088
895,apartment,640,1,1.0,29.7077,-98.1183
1249,house,1541,3,2.0,29.4597,-98.6555
709,apartment,663,1,1.0,30.7372,-95.5905
1237,apartment,640,1,1.0,30.3764,-97.7078
1695,house,1600,3,2.0,29.947,-97.2421
625,apartment,545,1,1.0,35.1696,-101.867
1150,apartment,983,2,2.0,27.4229,-97.8407
1990,apartment,1016,2,2.0,,
1160,apartment,597,1,1.0,,
1345,apartment,858,1,1.0,30.4177,-97.7032
1786,apartment,628,1,1.0,30.2564,-97.7634
615,apartment,364,0,1.0,35.1653,-101.884
1309,house,1904,4,2.0,29.5163,-98.7527
850,apartment,1200,2,2.5,26.2154,-98.2359
699,apartment,769,1,1.0,33.5434,-101.934
1055,apartment,850,2,1.0,31.8893,-102.34899999999999
1099,apartment,1100,2,2.0,31.2029,-97.9301
570,apartment,770,2,1.0,29.8929,-97.9398
1497,apartment,839,1,1.0,29.7409,-95.4188
760,apartment,653,1,1.0,29.6984,-95.5405
1190,apartment,1170,2,2.0,29.7055,-98.4191
789,apartment,725,1,1.0,35.2052,-101.9
850,apartment,924,2,1.0,32.7484,-97.2163
1635,townhouse,1461,2,2.0,32.0124,-102.124
890,apartment,1041,3,2.0,31.8141,-106.525
966,apartment,926,2,2.0,29.5652,-98.4772
1095,apartment,779,1,1.0,33.0015,-96.6433
790,apartment,652,1,1.0,27.7103,-97.4092
745,apartment,933,2,2.0,29.8986,-97.9606
270,apartment,291,1,1.0,29.4027,-98.6433
1067,apartment,1023,2,2.0,32.2947,-95.2788
789,apartment,646,1,1.0,31.2029,-97.9301
950,apartment,579,1,1.0,31.9938,-102.10700000000001
1355,apartment,1099,2,2.0,29.3049,-94.7442
250,apartment,275,1,1.0,29.2766,-94.8303
1858,apartment,1306,2,2.0,,
239,apartment,383,1,1.0,32.7984,-97.055
800,apartment,960,2,1.0,30.6189,-96.3154
770,apartment,720,1,1.0,35.1929,-101.927
1170,apartment,827,1,1.0,32.8614,-97.0735
1259,apartment,1143,2,2.0,29.5298,-95.0334
835,apartment,535,1,1.0,30.3764,-97.7078
1,apartment,1061,1,1.5,29.980999999999998,-95.4373
1079,apartment,1008,2,2.0,30.0931,-94.1899
1682,apartment,1176,2,2.0,32.8756,-96.7495
800,apartment,725,2,1.5,33.9519,-98.5145
869,apartment,691,1,1.0,30.0931,-94.1899
1250,house,1100,3,2.0,33.5924,-101.93700000000001
2300,house,2572,4,3.0,29.6889,-95.4341
950,apartment,575,1,1.0,30.2346,-97.7305
660,apartment,689,2,1.0,31.8552,-106.435
2333,apartment,1260,2,2.0,32.0362,-102.081
1145,apartment,728,1,1.0,32.9689,-96.8457
1195,townhouse,1100,2,2.5,30.3222,-97.7202
560,apartment,769,1,1.0,31.535,-97.1899
995,apartment,950,2,2.0,27.8458,-97.596
1079,apartment,1008,2,2.0,30.0931,-94.1899
1575,apartment,1120,3,2.0,31.8926,-102.351
1177,apartment,923,2,1.0,29.7527,-95.6174
849,townhouse,744,1,1.0,30.4176,-97.6995
965,apartment,862,1,1.0,27.7103,-97.4092
695,apartment,662,1,1.0,33.8894,-98.5119
824,apartment,794,2,2.0,29.8754,-97.9404
735,apartment,1437,3,3.5,29.8986,-97.9606
1424,apartment,987,2,2.0,31.9077,-102.28299999999999
1317,apartment,1015,2,2.0,30.5208,-97.8197
700,house,1164,3,1.0,30.1216,-94.1331
1099,apartment,1100,2,2.0,31.2029,-97.9301
1245,apartment,1085,3,2.0,29.3298,-95.0044
915,apartment,645,1,1.0,29.8754,-97.9404
1079,apartment,1008,2,2.0,30.0931,-94.1899
2200,apartment,950,2,2.0,30.2907,-97.7648
875,apartment,663,1,1.0,27.7391,-97.3679
785,apartment,650,1,1.0,33.9675,-98.6868
570,apartment,770,2,1.0,29.8931,-97.9398
735,apartment,647,1,1.0,28.809,-96.9993
1015,apartment,968,2,2.0,29.6547,-95.5828
999,apartment,850,2,1.5,29.8754,-97.9404
950,apartment,916,2,2.0,31.0376,-97.6809
1149,townhouse,1578,3,3.0,29.5189,-98.6006
819,apartment,753,2,1.0,27.677,-97.365
683,apartment,550,1,1.0,29.5917,-98.4686
945,apartment,958,2,2.0,33.8712,-98.5127
1050,apartment,1050,2,2.0,32.7356,-97.4199
1899,apartment,1022,2,2.0,32.0199,-102.148
860,apartment,995,2,2.0,31.7763,-106.376
1800,apartment,1417,2,2.0,29.7696,-95.5201
1150,apartment,982,2,2.0,30.6582,-96.3351
1175,apartment,1176,3,2.0,29.7145,-95.5347
639,apartment,846,2,2.0,29.8929,-97.9363
918,apartment,932,2,2.0,29.5244,-98.5801
950,apartment,1030,2,2.0,32.7484,-97.2163
1259,apartment,1153,2,2.0,28.8104,-96.9742
748,apartment,857,2,1.0,32.3044,-95.27
1550,house,970,2,1.0,32.8636,-96.8562
2700,house,1614,3,2.0,30.2443,-97.7653
1694,apartment,839,1,1.0,32.0363,-102.081
1199,house,1490,3,2.0,30.2973,-97.5237
699,apartment,653,1,1.0,31.5773,-97.1241
675,apartment,700,2,1.0,31.7089,-106.329
884,apartment,597,1,1.0,29.5252,-98.34200000000001
850,apartment,924,2,1.0,32.733000000000004,-97.2181
595,apartment,995,1,1.5,26.1734,-97.6783
680,apartment,510,1,1.0,32.391999999999996,-99.7746
1575,apartment,1431,3,3.0,30.6581,-96.295
1290,apartment,735,1,1.0,31.9078,-102.28299999999999
775,apartment,660,1,1.0,29.7475,-95.5688
619,apartment,616,1,1.0,30.6057,-96.3108
1499,apartment,728,1,1.0,32.0275,-102.09200000000001
1200,apartment,1808,2,2.5,32.1558,-95.4352
1113,apartment,436,0,1.0,,
675,townhouse,850,2,1.5,31.0913,-97.7919
2333,apartment,1260,2,2.0,32.0362,-102.081
1350,apartment,1150,2,1.5,31.8893,-102.34899999999999
699,apartment,622,1,1.0,29.5024,-98.5894
1271,apartment,795,2,2.0,30.249000000000002,-97.8414
1385,condo,1000,2,1.5,32.8211,-96.8233
1067,apartment,871,2,1.0,29.7229,-98.0742
740,apartment,633,1,1.0,29.7145,-95.5347
1563,apartment,1107,2,2.0,31.9076,-102.28299999999999
1029,apartment,800,2,1.0,29.8754,-97.9404
1815,apartment,1293,3,2.0,29.8634,-98.0037
1585,apartment,729,1,1.0,32.0295,-102.09100000000001
1035,apartment,706,1,1.0,30.4036,-97.7526
1024,apartment,858,2,2.0,29.8754,-97.9404
880,apartment,700,1,1.0,29.9295,-95.5954
730,apartment,750,1,1.0,30.1175,-94.1903
1295,house,1624,3,2.0,29.8326,-97.9053
1285,apartment,699,1,1.0,30.2063,-97.7956
550,house,640,2,1.0,29.4102,-100.89299999999999
1250,house,1296,3,1.0,29.4585,-98.5279
925,apartment,759,1,1.0,31.0917,-97.3648
995,apartment,600,1,1.0,31.8792,-102.301
1010,apartment,643,1,1.0,31.9721,-102.137
942,apartment,744,1,1.0,30.3423,-97.6673
639,apartment,950,2,2.0,27.5304,-97.8825
1149,apartment,1074,2,2.0,28.809,-96.9993
1345,apartment,888,2,2.0,31.8579,-102.352
850,apartment,525,0,1.0,29.736,-95.3727
850,house,1828,3,2.0,31.8654,-102.35600000000001
1150,apartment,420,1,1.0,27.8255,-97.3857
1458,apartment,1150,2,2.0,30.1441,-95.4703
1100,house,1732,3,2.5,31.8045,-105.96600000000001
735,apartment,623,1,1.0,29.5613,-97.9628
645,apartment,1437,4,4.5,29.8986,-97.9606
639,apartment,1985,5,5.5,29.8986,-97.9606
625,apartment,550,1,1.0,30.6045,-96.3123
1155,apartment,985,2,2.0,32.0395,-102.10700000000001
751,house,2640,4,3.0,30.1745,-97.6134
950,apartment,720,1,1.0,32.0395,-102.10700000000001
818,apartment,1067,3,2.0,26.2667,-98.155
874,apartment,987,2,2.0,29.3595,-98.4499
1595,apartment,1000,2,1.0,30.2907,-97.7648
660,apartment,689,2,1.0,31.8552,-106.435
1189,apartment,983,2,2.0,30.5118,-96.3171
665,apartment,475,0,1.0,29.5244,-98.5801
795,apartment,740,1,1.0,26.2404,-98.2147
1040,apartment,700,1,1.0,31.8792,-102.301
1000,apartment,1206,2,2.0,33.5924,-101.93700000000001
925,apartment,628,1,1.0,29.5563,-98.3643
2228,apartment,901,1,1.0,30.2713,-97.7426
1053,apartment,874,1,1.0,30.1876,-97.7472
449,apartment,550,1,1.0,33.5865,-101.861
919,apartment,656,1,1.0,30.1365,-94.1905
819,apartment,753,2,1.0,27.677,-97.365
795,apartment,760,1,1.0,32.396,-99.765
1030,apartment,720,1,1.0,32.0395,-102.10700000000001
885,apartment,912,2,2.0,32.4001,-99.7691
1105,apartment,1040,2,2.0,30.3073,-97.6696
1175,apartment,1034,2,2.0,30.14,-94.1604
730,apartment,725,1,1.0,32.431999999999995,-99.7724
1024,apartment,918,2,1.5,29.9295,-95.5954
660,apartment,689,2,1.0,31.8552,-106.435
965,apartment,862,1,1.0,27.7103,-97.4092
795,apartment,830,3,2.0,26.1972,-98.3499
919,apartment,900,2,2.0,32.3215,-95.2665
1540,apartment,1006,2,2.0,33.1499,-96.8241
1200,apartment,1970,2,2.0,29.2983,-94.79299999999999
514,apartment,560,1,1.0,35.1614,-101.87899999999999
1000,apartment,600,1,1.0,30.3471,-97.7609
695,apartment,662,1,1.0,33.8894,-98.5119
1795,apartment,1070,2,2.0,32.830999999999996,-96.7692
999,apartment,707,1,1.0,32.9307,-96.6649
300,apartment,350,1,1.0,33.9058,-98.4952
819,apartment,753,2,1.0,27.677,-97.365
895,apartment,726,1,1.0,29.7055,-98.4191
1140,apartment,755,1,1.0,32.0351,-102.134
875,apartment,525,0,1.0,29.739,-95.3856
799,apartment,703,1,1.0,27.691,-97.3983
645,apartment,638,1,1.0,32.4066,-99.7718
1525,townhouse,1360,2,2.0,32.0055,-102.12700000000001
1047,apartment,977,2,1.0,32.2947,-95.2785
2299,apartment,1020,2,2.0,30.2656,-97.7316
839,apartment,600,1,1.0,29.8754,-97.9404
750,apartment,1100,3,1.0,32.4441,-95.331
1667,apartment,748,1,1.0,32.0199,-102.148
925,apartment,714,1,1.0,27.7391,-97.3679
1100,apartment,608,1,1.0,30.2444,-97.916
579,apartment,796,2,1.0,31.7195,-94.6168
675,apartment,925,2,1.0,30.651,-96.3336
866,apartment,948,2,2.0,32.3172,-95.3043
495,apartment,680,1,1.0,32.4471,-99.7426
886,apartment,636,1,1.0,29.8754,-97.9404
950,apartment,1100,3,3.0,29.8754,-97.9404
740,apartment,824,2,1.0,33.8712,-98.5127
1219,apartment,1052,2,2.0,27.5663,-99.4994
965,apartment,800,2,1.0,29.8107,-95.1824
2250,house,988,3,1.0,30.4152,-97.7373
1365,apartment,910,2,2.0,30.4369,-97.7755
650,apartment,540,1,1.0,27.5175,-99.50399999999999
2295,apartment,1502,3,2.0,33.025,-96.7397
914,apartment,757,1,1.0,29.5298,-95.0334
1045,apartment,913,2,1.0,27.7103,-97.4092
849,apartment,716,1,1.0,30.6045,-96.3123
875,apartment,896,2,2.0,29.8754,-97.9404
660,apartment,808,1,1.0,32.5547,-94.7767
1149,apartment,1074,2,2.0,28.809,-96.9993
1115,apartment,625,1,1.0,30.1696,-97.7838
509,apartment,700,2,2.0,34.9829,-101.902
625,apartment,900,2,1.0,26.2661,-98.26899999999999
889,apartment,650,1,1.5,29.8754,-97.9404
1024,manufactured,1216,3,2.0,32.3466,-95.334
800,apartment,725,2,1.5,33.9519,-98.5145
984,apartment,740,1,1.0,29.5613,-97.9628
615,apartment,364,0,1.0,35.1653,-101.884
1518,apartment,684,1,1.0,32.0199,-102.148
639,apartment,756,2,1.0,30.6371,-96.3773
489,apartment,650,1,1.0,29.8754,-97.9404
1475,house,2809,4,2.5,31.0376,-97.6809
2445,apartment,1069,2,2.0,32.0199,-102.148
1395,apartment,1100,2,2.0,29.8754,-97.9404
745,apartment,933,2,2.0,29.8986,-97.9606
859,apartment,845,2,1.0,29.8754,-97.9404
800,apartment,900,2,2.0,26.1923,-98.2657
800,apartment,960,2,1.0,30.6189,-96.3154
1087,apartment,1035,2,2.0,27.6889,-97.3627
2125,apartment,1081,2,2.0,30.2315,-97.7223
1000,house,1963,3,2.0,30.0569,-95.1835
399,apartment,1125,4,2.0,34.9829,-101.902
899,apartment,912,2,2.0,32.4001,-99.7691
670,apartment,650,2,1.0,31.7089,-106.329
630,apartment,680,2,1.0,31.8552,-106.435
699,apartment,880,2,2.0,30.6057,-96.3108
819,apartment,753,2,1.0,27.677,-97.365
1100,house,1650,4,2.0,26.2044,-98.1537
895,apartment,550,1,1.0,29.8927,-97.94
800,house,1288,3,1.0,33.8633,-98.53399999999999
763,apartment,568,1,1.0,30.6749,-96.3512
540,house,900,2,2.0,32.3254,-95.2922
1330,apartment,966,2,1.0,30.4113,-97.6787
865,apartment,636,1,1.0,30.3073,-97.6696
735,apartment,750,1,1.0,30.1175,-94.1903
775,apartment,650,2,1.0,27.7469,-97.39200000000001
1659,apartment,732,1,1.0,32.0582,-102.089
999,apartment,920,2,2.0,29.9081,-95.5983
1248,apartment,800,1,1.0,32.8132,-96.8142
972,apartment,931,2,1.0,30.0931,-94.1899
775,apartment,667,1,1.0,29.551,-98.51700000000001
1050,apartment,1260,3,2.0,33.8633,-98.53399999999999
979,apartment,862,2,2.0,30.0377,-95.5326
850,house,1136,2,1.0,33.5703,-101.859
1000,apartment,1734,3,2.5,29.451,-98.6169
749,apartment,575,1,1.0,29.5244,-98.5801
945,apartment,890,2,2.0,27.6758,-97.3475
615,apartment,364,0,1.0,35.1653,-101.884
885,apartment,850,2,1.5,33.9675,-98.6868
700,apartment,594,1,1.0,29.6955,-95.64299999999999
1025,apartment,650,1,1.0,30.21,-97.786
815,apartment,563,1,1.0,32.9158,-96.6718
2160,townhouse,1390,3,2.0,32.0065,-102.125
1145,apartment,1308,2,2.0,33.5491,-101.751
940,apartment,950,2,2.0,29.3441,-98.6172
859,apartment,845,2,1.0,29.8754,-97.9404
599,apartment,846,2,2.0,29.8928,-97.9361
1579,apartment,747,1,1.0,32.8038,-96.7851
779,apartment,931,2,2.0,32.4066,-99.7718
855,apartment,645,1,1.0,29.8754,-97.9404
925,apartment,817,2,1.0,27.6758,-97.3475
869,apartment,691,1,1.0,30.0931,-94.1899
615,apartment,364,0,1.0,35.1653,-101.884
1129,apartment,1003,2,2.0,30.14,-94.1604
675,apartment,700,2,1.0,31.7089,-106.329
685,apartment,880,2,2.0,30.6045,-96.3123
1669,apartment,759,1,1.0,31.9235,-102.292
1125,apartment,1125,2,2.0,28.7028,-100.48200000000001
1025,apartment,675,1,1.0,30.2063,-97.7956
699,apartment,671,2,1.0,30.7028,-95.542
1155,apartment,540,1,1.0,32.7624,-96.8388
615,apartment,364,0,1.0,35.1653,-101.884
2275,apartment,1259,2,2.0,29.6404,-98.6248
1900,apartment,1260,2,2.0,32.0295,-102.09100000000001
1350,house,1169,3,2.0,30.5864,-96.3096
615,apartment,364,0,1.0,35.1653,-101.884
859,apartment,533,0,1.0,30.2428,-97.7658
955,apartment,975,2,2.0,33.5225,-101.9
2349,apartment,1045,2,2.0,32.0582,-102.089
840,apartment,805,2,2.0,33.8633,-98.53399999999999
1130,apartment,1126,2,2.0,29.8754,-97.9404
1329,house,1904,4,2.0,29.4934,-98.728
675,apartment,925,2,1.0,30.651,-96.3336
1400,house,1605,3,2.0,31.2024,-97.9306
825,apartment,805,2,2.0,33.8633,-98.53399999999999
1090,apartment,1046,2,2.0,29.7055,-98.4191
790,apartment,520,1,1.0,29.3097,-94.7751
1519,apartment,759,1,1.0,31.9235,-102.292
625,apartment,850,2,1.0,26.1734,-97.6783
1025,apartment,924,2,2.0,29.4404,-95.098
1076,apartment,726,1,1.0,29.7229,-98.0742
818,apartment,730,1,1.0,27.7367,-97.3651
2424,apartment,867,2,1.0,30.2638,-97.7166
800,apartment,900,2,2.0,26.1923,-98.2657
1469,apartment,800,1,1.0,32.9392,-97.0644
810,apartment,933,2,1.0,33.8838,-98.5285
750,apartment,925,2,1.0,,
1060,apartment,924,2,2.0,29.4406,-95.0979
1160,apartment,759,1,1.0,30.1743,-97.8225
995,apartment,817,2,1.0,27.6758,-97.3475
940,apartment,624,1,0.0,30.484,-97.6587
615,apartment,364,0,1.0,35.1653,-101.884
615,apartment,364,0,1.0,35.1653,-101.884
1390,apartment,888,2,2.0,31.8579,-102.352
449,apartment,550,1,1.0,33.5865,-101.861
1145,apartment,1308,2,2.0,33.5491,-101.751
1437,apartment,1144,2,2.0,30.253,-97.8734
615,apartment,364,0,1.0,35.1653,-101.884
499,apartment,662,1,1.0,29.8754,-97.9404
730,apartment,750,1,1.0,30.1175,-94.1903
599,apartment,846,2,2.0,29.8927,-97.9363
700,apartment,960,2,1.0,31.9386,-106.40700000000001
1512,apartment,1150,3,2.0,29.8754,-97.9404
1002,apartment,611,1,1.0,31.076999999999998,-97.3666
950,apartment,1221,3,2.0,35.2477,-101.82600000000001
869,apartment,691,1,1.0,30.0931,-94.1899
2190,apartment,1308,2,2.0,32.7904,-96.8044
1125,townhouse,1818,3,2.5,33.538000000000004,-101.88799999999999
2045,apartment,1022,2,2.0,32.0199,-102.148
619,apartment,616,1,1.0,30.6057,-96.3108
797,apartment,918,2,1.5,32.2975,-95.2644
1299,apartment,1244,2,2.0,29.6639,-95.7221
644,apartment,536,1,1.0,27.7202,-97.398
775,apartment,667,1,1.0,29.551,-98.51700000000001
1150,condo,1307,3,2.5,32.0096,-99.2568
1150,townhouse,1185,2,2.0,27.859,-97.6309
965,apartment,566,1,1.0,31.889,-102.355
845,apartment,806,1,1.0,30.0377,-95.5326
850,apartment,960,2,2.0,27.7202,-97.398
850,apartment,912,2,2.0,32.4001,-99.7691
770,apartment,800,1,1.0,32.431999999999995,-99.7724
545,apartment,508,1,1.0,33.5497,-101.919
955,apartment,975,2,2.0,33.5225,-101.9
499,apartment,665,1,1.0,29.8754,-97.9404
975,apartment,890,2,2.0,27.6758,-97.3475
730,apartment,750,1,1.0,30.1175,-94.1903
645,manufactured,1216,3,2.0,26.2111,-97.7415
855,apartment,960,2,2.0,32.394,-99.779
1730,apartment,658,1,1.0,32.0278,-102.155
905,apartment,902,2,1.0,30.0948,-94.1648
1150,apartment,982,2,2.0,30.6582,-96.3351
619,apartment,616,1,1.0,30.6057,-96.3108
770,apartment,525,1,1.0,32.8462,-97.1469
1120,apartment,867,1,1.0,32.0395,-102.10700000000001
1650,duplex,1338,3,2.0,32.5195,-95.3886
935,manufactured,1568,3,2.0,32.419000000000004,-95.2106
1350,apartment,1051,2,2.0,29.7229,-98.0742
1195,condo,1000,2,2.0,30.3705,-97.7377
1668,apartment,770,1,1.0,,
1322,apartment,1125,2,2.0,30.3764,-97.7078
783,townhouse,663,1,1.0,30.6751,-96.3497
989,apartment,1100,3,2.0,28.8417,-96.9836
995,apartment,300,1,1.0,33.5331,-101.914
