page_name,timestamp,user_id,utm_campaign,utm_source
2 - shopping_cart,2018-01-13 10:02,37096,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-17 17:33,37096,retargetting-ad,facebook
1 - landing_page,2018-01-17 01:58,37118,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-17 05:24,37118,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-19 04:17,37118,retargetting-ad,facebook
4 - purchase,2018-01-19 04:21,37118,retargetting-ad,facebook
1 - landing_page,2018-01-21 12:30,37144,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-21 16:10,37144,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-25 07:29,37144,paid-search,google
1 - landing_page,2018-01-09 07:01,37161,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-09 10:34,37161,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-30 09:15,37200,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-30 09:24,37200,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-02 21:01,37200,weekly-newsletter,email
4 - purchase,2018-02-02 21:02,37200,weekly-newsletter,email
1 - landing_page,2018-01-13 15:06,37212,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-13 15:35,37212,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-16 02:25,37212,retargetting-ad,facebook
1 - landing_page,2018-01-16 11:41,37221,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-16 15:26,37221,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-21 00:44,37221,retargetting-campaign,email
1 - landing_page,2018-01-09 07:08,37254,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-09 08:15,37254,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-10 08:54,37254,weekly-newsletter,email
1 - landing_page,2018-01-15 12:58,37314,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-15 15:15,37314,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-15 19:52,37330,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-15 22:10,37330,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-21 12:35,37359,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-21 16:45,37359,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-25 00:00,37359,retargetting-ad,facebook
1 - landing_page,2018-01-12 01:58,37641,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-12 06:45,37641,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-13 08:47,37641,retargetting-ad,facebook
4 - purchase,2018-01-13 08:55,37641,retargetting-ad,facebook
1 - landing_page,2018-01-06 04:02,37673,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-06 04:16,37673,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-11 04:10,37673,retargetting-campaign,email
1 - landing_page,2018-01-12 07:50,37697,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-12 10:35,37697,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-16 00:52,37697,paid-search,google
1 - landing_page,2018-01-04 07:27,37799,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-04 09:49,37799,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-07 11:20,37799,retargetting-ad,facebook
1 - landing_page,2018-01-20 11:29,37906,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-20 13:00,37906,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-23 07:28,37906,retargetting-ad,facebook
1 - landing_page,2018-01-03 10:22,37931,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-03 15:19,37931,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-07 17:53,37931,retargetting-campaign,email
1 - landing_page,2018-01-15 00:15,37933,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-15 04:25,37933,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-19 17:20,38088,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-19 17:46,38088,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-28 01:08,38182,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-28 02:44,38182,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-17 11:34,38193,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-17 15:35,38193,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-21 19:18,38193,retargetting-ad,facebook
4 - purchase,2018-01-21 19:21,38193,retargetting-ad,facebook
1 - landing_page,2018-01-29 23:18,38221,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-30 03:54,38221,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-01 13:20,38221,retargetting-campaign,email
1 - landing_page,2018-01-29 13:00,38224,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-29 14:31,38224,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-02 07:59,38224,retargetting-ad,facebook
1 - landing_page,2018-01-27 16:54,38339,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-27 17:05,38339,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-15 01:32,38341,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-15 03:18,38341,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-15 03:40,38341,interview-with-cool-tshirts-founder,medium
4 - purchase,2018-01-15 03:45,38341,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-20 17:59,38374,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-20 20:39,38374,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-24 08:36,38374,retargetting-ad,facebook
1 - landing_page,2018-01-28 03:24,38376,cool-tshirts-search,google
2 - shopping_cart,2018-01-28 06:43,38376,cool-tshirts-search,google
3 - checkout,2018-02-01 07:03,38376,retargetting-ad,facebook
1 - landing_page,2018-01-23 23:08,38381,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-24 00:57,38381,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-14 13:45,38427,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-14 15:30,38427,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-17 22:34,38427,retargetting-campaign,email
4 - purchase,2018-01-17 22:34,38427,retargetting-campaign,email
1 - landing_page,2018-01-21 17:45,38433,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-21 19:46,38433,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-25 05:41,38433,retargetting-campaign,email
1 - landing_page,2018-01-20 23:45,38439,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-21 04:08,38439,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-24 04:50,38439,paid-search,google
1 - landing_page,2018-01-04 21:39,38478,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-04 21:54,38478,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-02 16:48,38500,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-02 21:09,38500,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-12 08:08,38585,cool-tshirts-search,google
1 - landing_page,2018-01-30 18:25,38610,cool-tshirts-search,google
2 - shopping_cart,2018-01-30 22:43,38610,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-01 14:26,38610,weekly-newsletter,email
4 - purchase,2018-02-01 14:32,38610,weekly-newsletter,email
1 - landing_page,2018-01-25 03:38,38661,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-25 06:14,38661,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-30 00:23,38661,weekly-newsletter,email
4 - purchase,2018-01-30 00:32,38661,weekly-newsletter,email
1 - landing_page,2018-01-15 19:20,38753,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-15 21:50,38753,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-23 20:31,38755,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-24 00:45,38755,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-27 13:22,38755,retargetting-ad,facebook
1 - landing_page,2018-01-30 19:06,38818,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-30 19:33,38818,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-18 22:47,38850,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-19 02:57,38850,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-21 11:58,38941,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-21 14:47,38941,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-26 06:49,38941,paid-search,google
1 - landing_page,2018-01-27 17:12,38950,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-27 21:02,38950,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-27 22:22,38968,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-27 23:35,38968,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-02-01 15:18,38968,retargetting-campaign,email
1 - landing_page,2018-01-05 15:34,39106,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-05 17:52,39106,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-06 23:46,39106,retargetting-ad,facebook
1 - landing_page,2018-01-06 23:34,39123,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-06 23:44,39123,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-19 07:05,39158,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-15 15:51,39227,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-15 17:53,39227,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-18 23:26,39227,weekly-newsletter,email
1 - landing_page,2018-01-18 18:45,39271,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-18 20:11,39271,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-07 20:09,39346,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-07 21:09,39346,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-09 16:42,39346,retargetting-campaign,email
4 - purchase,2018-01-09 16:47,39346,retargetting-campaign,email
1 - landing_page,2018-01-26 13:58,39441,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-08 00:59,39443,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-08 04:08,39443,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-13 20:54,39467,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-13 21:04,39467,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-27 20:49,39492,cool-tshirts-search,google
2 - shopping_cart,2018-01-28 00:24,39492,cool-tshirts-search,google
1 - landing_page,2018-01-24 17:31,39542,cool-tshirts-search,google
2 - shopping_cart,2018-01-24 22:10,39542,cool-tshirts-search,google
1 - landing_page,2018-01-10 17:32,39680,cool-tshirts-search,google
2 - shopping_cart,2018-01-10 20:43,39680,cool-tshirts-search,google
3 - checkout,2018-01-13 20:06,39680,retargetting-ad,facebook
1 - landing_page,2018-01-12 19:19,39725,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-12 22:34,39725,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-14 00:37,39725,retargetting-campaign,email
4 - purchase,2018-01-14 00:44,39725,retargetting-campaign,email
1 - landing_page,2018-01-08 04:00,39782,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-08 08:27,39782,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-10 00:51,39782,weekly-newsletter,email
4 - purchase,2018-01-10 01:05,39782,weekly-newsletter,email
1 - landing_page,2018-01-24 21:48,39792,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-24 22:48,39792,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-28 03:56,39792,weekly-newsletter,email
1 - landing_page,2018-01-26 08:09,39795,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-26 11:42,39795,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-28 11:54,39795,retargetting-ad,facebook
1 - landing_page,2018-01-08 22:32,39833,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-09 03:03,39833,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-10 12:34,39833,retargetting-ad,facebook
4 - purchase,2018-01-10 12:37,39833,retargetting-ad,facebook
1 - landing_page,2018-01-07 23:41,39869,cool-tshirts-search,google
2 - shopping_cart,2018-01-07 23:43,39869,cool-tshirts-search,google
3 - checkout,2018-01-11 14:22,39869,weekly-newsletter,email
1 - landing_page,2018-01-26 02:43,39897,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-26 04:08,39897,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-20 14:43,39995,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-20 16:21,39995,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-21 21:07,39995,retargetting-ad,facebook
1 - landing_page,2018-01-11 02:03,40029,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-11 04:13,40029,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-11 04:17,40029,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-10 22:39,40082,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-11 02:03,40082,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-12 12:22,40082,paid-search,google
1 - landing_page,2018-01-16 05:51,40146,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-16 10:17,40146,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-18 13:24,40146,weekly-newsletter,email
1 - landing_page,2018-01-02 09:31,40191,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-02 10:39,40191,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-03 16:56,40191,retargetting-campaign,email
4 - purchase,2018-01-03 16:59,40191,retargetting-campaign,email
1 - landing_page,2018-01-11 06:08,40195,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-11 06:40,40195,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-15 08:32,40195,weekly-newsletter,email
1 - landing_page,2018-01-13 17:50,40274,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-13 19:13,40274,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-15 02:16,40274,weekly-newsletter,email
1 - landing_page,2018-01-21 12:47,40311,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-21 14:07,40311,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-03 19:06,40315,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-03 22:17,40315,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-08 18:16,40315,retargetting-ad,facebook
1 - landing_page,2018-01-17 00:06,40341,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-17 04:03,40341,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-17 04:22,40341,ten-crazy-cool-tshirts-facts,buzzfeed
4 - purchase,2018-01-17 04:35,40341,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-03 05:17,40408,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-03 08:40,40408,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-07 01:08,40408,paid-search,google
1 - landing_page,2018-01-01 07:51,40416,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-01 08:26,40416,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-11 06:43,40447,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-11 06:51,40447,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-07 21:27,40467,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-08 01:21,40467,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-10 22:47,40467,retargetting-campaign,email
1 - landing_page,2018-01-27 16:22,40485,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-17 14:07,40531,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-17 17:19,40531,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-11 06:13,40563,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-11 09:34,40563,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-14 06:41,40563,weekly-newsletter,email
1 - landing_page,2018-01-19 14:07,40571,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-19 15:08,40571,interview-with-cool-tshirts-founder,medium
1 - landing_page,2018-01-10 05:44,40575,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-10 07:51,40575,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-14 03:15,40575,retargetting-ad,facebook
1 - landing_page,2018-01-16 05:26,40595,cool-tshirts-search,google
2 - shopping_cart,2018-01-16 06:24,40595,cool-tshirts-search,google
3 - checkout,2018-01-16 06:44,40595,cool-tshirts-search,google
1 - landing_page,2018-01-06 02:38,40633,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-06 07:29,40633,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-08 14:22,40633,retargetting-ad,facebook
4 - purchase,2018-01-08 14:36,40633,retargetting-ad,facebook
1 - landing_page,2018-01-03 22:50,40713,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-03 23:25,40713,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-13 18:06,40713,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-13 21:00,40713,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-13 21:18,40713,ten-crazy-cool-tshirts-facts,buzzfeed
1 - landing_page,2018-01-26 09:13,40750,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-26 11:00,40750,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-27 12:11,40750,weekly-newsletter,email
1 - landing_page,2018-01-08 20:07,40751,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-08 21:48,40751,ten-crazy-cool-tshirts-facts,buzzfeed
3 - checkout,2018-01-10 05:24,40751,paid-search,google
1 - landing_page,2018-01-18 19:02,40806,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-18 19:15,40806,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-23 13:35,40806,retargetting-ad,facebook
1 - landing_page,2018-01-10 06:52,40827,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-10 10:10,40827,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-14 12:15,40827,retargetting-ad,facebook
1 - landing_page,2018-01-17 18:01,40832,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-17 22:49,40832,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-22 01:02,40832,retargetting-campaign,email
1 - landing_page,2018-01-19 23:55,40866,interview-with-cool-tshirts-founder,medium
2 - shopping_cart,2018-01-20 02:33,40866,interview-with-cool-tshirts-founder,medium
3 - checkout,2018-01-23 13:02,40866,paid-search,google
4 - purchase,2018-01-23 13:08,40866,paid-search,google
1 - landing_page,2018-01-21 00:23,40887,getting-to-know-cool-tshirts,nytimes
2 - shopping_cart,2018-01-21 03:10,40887,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-24 16:37,40887,retargetting-ad,facebook
1 - landing_page,2018-01-08 00:56,40892,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-08 04:42,40892,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-09 21:52,40892,retargetting-ad,facebook
1 - landing_page,2018-01-21 12:05,40933,ten-crazy-cool-tshirts-facts,buzzfeed
2 - shopping_cart,2018-01-21 14:12,40933,getting-to-know-cool-tshirts,nytimes
3 - checkout,2018-01-21 14:47,40933,getting-to-know-cool-tshirts,nytimes
1 - landing_page,2018-01-27 06:01,41031,interview-with-cool-tshirts-founder,medium
