movie,production_budget,domestic_gross,worldwide_gross,mpaa_rating,genre
Bogus,32000000.0,4357406.0,4357406.0,PG,Comedy
Cradle Will Rock,32000000.0,2899970.0,2899970.0,R,Drama
The Good German,32000000.0,1308696.0,6678033.0,R,Drama
Apocalypse Now,31500000.0,78800000.0,81250485.0,R,Action
Criminal,31500000.0,14708696.0,38771262.0,R,Action
Flight,31000000.0,93772375.0,160558438.0,R,Drama
Mr. Holland’s Opus,31000000.0,82582604.0,106282604.0,PG,Drama
Out of Africa,31000000.0,79096868.0,258210860.0,PG,Drama
Moonraker,31000000.0,70300000.0,210300000.0,PG,Action
The Grand Budapest Hotel,31000000.0,59076019.0,164180547.0,R,Comedy
Vacation,31000000.0,58884188.0,101627989.0,R,Comedy
Frequency,31000000.0,44983704.0,68079671.0,PG-13,Drama
Hearts in Atlantis,31000000.0,24185781.0,30885781.0,PG-13,Drama
Extraordinary Measures,31000000.0,12482741.0,15826984.0,PG,Drama
Birth of the Dragon,31000000.0,6901965.0,7220514.0,PG-13,Action
Get Shorty,30250000.0,72021008.0,115021008.0,R,Comedy
Ghostbusters,30000000.0,242212467.0,295212467.0,PG,Adventure
Toy Story,30000000.0,191796233.0,364545516.0,G,Adventure
Big Daddy,30000000.0,163479795.0,228641283.0,PG-13,Comedy
American Pie 2,30000000.0,145096820.0,286500000.0,R,Comedy
The Vow,30000000.0,125014030.0,197618160.0,PG-13,Drama
Speed,30000000.0,121248145.0,283200000.0,R,Action
Lee Daniels' The Butler,30000000.0,116632095.0,177025498.0,PG-13,Drama
Remember the Titans,30000000.0,115654751.0,136706683.0,PG,Drama
Dodgeball: A True Underdog Story,30000000.0,114326736.0,167791704.0,PG-13,Comedy
Ace Ventura: When Nature Calls,30000000.0,108360063.0,212400000.0,PG-13,Comedy
The Princess Diaries,30000000.0,108244774.0,165334774.0,G,Comedy
Analyze This,30000000.0,106885658.0,176885658.0,R,Comedy
The First Wives Club,30000000.0,105489203.0,181489203.0,PG,Comedy
Million Dollar Baby,30000000.0,100492203.0,231928227.0,PG-13,Drama
Mystic River,30000000.0,90135191.0,156822020.0,R,Drama
Sisters,30000000.0,87044645.0,106030660.0,R,Comedy
Pokemon: The First Movie,30000000.0,85744662.0,163644662.0,G,Adventure
SpongeBob SquarePants: The Movie,30000000.0,85416609.0,142051255.0,PG,Adventure
Up in the Air,30000000.0,83823381.0,166842739.0,R,Drama
The Notebook,30000000.0,81001787.0,116025023.0,PG-13,Drama
Hannah Montana the Movie,30000000.0,79576189.0,169173206.0,G,Drama
Rugrats in Paris,30000000.0,76501438.0,103284813.0,G,Adventure
The Hitman’s Bodyguard,30000000.0,75468583.0,172779292.0,R,Action
The Prince of Tides,30000000.0,74787599.0,74787599.0,R,Drama
Four Brothers,30000000.0,74494381.0,92494381.0,R,Drama
Legends of the Fall,30000000.0,66502573.0,160502573.0,R,Drama
Looper,30000000.0,66486205.0,170466405.0,R,Action
About Schmidt,30000000.0,65005217.0,107054484.0,R,Drama
The Nut Job,30000000.0,64251538.0,122529966.0,PG,Adventure
Down to Earth,30000000.0,64172251.0,71172251.0,PG-13,Comedy
Babe,30000000.0,63658910.0,246100000.0,G,Adventure
Forgetting Sarah Marshall,30000000.0,63172463.0,105173042.0,R,Comedy
Friday Night Lights,30000000.0,61255921.0,61950770.0,PG-13,Drama
Harlem Nights,30000000.0,60857262.0,95857262.0,R,Comedy
Baby Mama,30000000.0,60494212.0,64170447.0,PG-13,Comedy
Hope Floats,30000000.0,60110313.0,81529000.0,PG-13,Drama
Bride Wars,30000000.0,58715510.0,115150424.0,PG,Comedy
Without a Paddle,30000000.0,58156435.0,65121280.0,PG-13,Comedy
Darkest Hour,30000000.0,56443120.0,150355828.0,PG-13,Drama
Corpse Bride,30000000.0,53359111.0,114770654.0,PG,Adventure
Letters to Juliet,30000000.0,53032453.0,82148538.0,PG,Drama
Blow,30000000.0,52990775.0,83282296.0,R,Drama
Message in a Bottle,30000000.0,52880016.0,52880016.0,PG-13,Drama
Life of the Party,30000000.0,52856061.0,65556061.0,PG-13,Comedy
Southpaw,30000000.0,52421953.0,94207861.0,R,Drama
Star Trek V: The Final Frontier,30000000.0,52210049.0,70200000.0,PG,Action
Like Mike,30000000.0,51432423.0,62432423.0,PG,Adventure
Naked Gun 33 1/3: The Final Insult,30000000.0,51041856.0,51041856.0,PG-13,Comedy
Atonement,30000000.0,50980159.0,129779728.0,R,Drama
A View to a Kill,30000000.0,50327960.0,152627960.0,PG,Action
Racing Stripes,30000000.0,49772522.0,89955540.0,PG,Adventure
Den of Thieves,30000000.0,44947622.0,79424321.0,R,Action
The Three Stooges,30000000.0,44338224.0,54052249.0,PG,Adventure
Pokemon 2000,30000000.0,43746923.0,133946923.0,G,Adventure
John Wick,30000000.0,43037835.0,76235001.0,R,Action
Glory Road,30000000.0,42647449.0,42799060.0,PG,Drama
The Age of Adaline,30000000.0,42629776.0,69057415.0,PG-13,Drama
Step Up 3D,30000000.0,42400223.0,165889117.0,PG-13,Drama
Drag Me To Hell,30000000.0,42100625.0,91388487.0,PG-13,Horror
Secondhand Lions,30000000.0,42070939.0,47902566.0,PG,Drama
Stranger Than Fiction,30000000.0,40435190.0,53572822.0,PG-13,Comedy
Hanna,30000000.0,40259119.0,65343694.0,PG-13,Drama
Blue Crush,30000000.0,40118420.0,51618420.0,PG-13,Drama
30 Days of Night,30000000.0,39568996.0,80276156.0,R,Horror
Gridiron Gang,30000000.0,38432823.0,41457834.0,PG-13,Drama
Midnight Run,30000000.0,38413606.0,81613606.0,R,Action
Meet the Spartans,30000000.0,38233676.0,84646831.0,PG-13,Comedy
The Running Man,30000000.0,38122000.0,38122000.0,R,Action
The 15:17 to Paris,30000000.0,36250957.0,56070897.0,PG-13,Drama
Mortal Kombat: Annihilation,30000000.0,35927406.0,51327406.0,PG-13,Action
Take the Lead,30000000.0,34742066.0,65390493.0,PG-13,Drama
Love and Other Drugs,30000000.0,32367005.0,102716321.0,R,Drama
Entourage,30000000.0,32363404.0,46362449.0,R,Comedy
What's the Worst That Could Happen?,30000000.0,32267774.0,38462071.0,PG-13,Comedy
Deliver Us from Evil,30000000.0,30577122.0,87956618.0,R,Horror
Get on Up,30000000.0,30569935.0,33339868.0,PG-13,Drama
Winnie the Pooh,30000000.0,26692846.0,50145607.0,G,Adventure
Bulworth,30000000.0,26528684.0,29203383.0,R,Comedy
Virtuosity,30000000.0,23998226.0,23998226.0,R,Action
White Boy Rick,30000000.0,23851700.0,23851700.0,R,Drama
One True Thing,30000000.0,23337196.0,26708196.0,R,Drama
Sanctum,30000000.0,23209310.0,104283753.0,R,Adventure
My Super Ex-Girlfriend,30000000.0,22530295.0,60772856.0,PG-13,Comedy
Ballerina,30000000.0,21858070.0,96908157.0,PG,Adventure
Mr. 3000,30000000.0,21800302.0,21827296.0,PG-13,Comedy
Assault On Precinct 13,30000000.0,20040895.0,36040895.0,R,Action
The Replacement Killers,30000000.0,19035741.0,19035741.0,R,Action
Ultraviolet,30000000.0,18522064.0,30962112.0,PG-13,Action
North Country,30000000.0,18324242.0,23676771.0,R,Drama
Steve Jobs,30000000.0,17766658.0,35579007.0,R,Drama
Eight Legged Freaks,30000000.0,17266505.0,36722311.0,PG-13,Comedy
Fled,30000000.0,17192205.0,19892205.0,R,Action
Splice,30000000.0,17010170.0,28542494.0,R,Horror
The Whole Ten Yards,30000000.0,16323969.0,26323969.0,PG-13,Comedy
Howard the Duck,30000000.0,16295774.0,16295774.0,,Action
Pride and Glory,30000000.0,15740721.0,43440721.0,R,Drama
The Cave,30000000.0,15007991.0,27147991.0,PG-13,Horror
Alex & Emma,30000000.0,14208384.0,15358583.0,PG-13,Drama
The New World,30000000.0,12712093.0,26184400.0,PG-13,Adventure
Evening,30000000.0,12406646.0,12885574.0,PG-13,Drama
The Last Stand,30000000.0,12050299.0,48330757.0,R,Action
In Dreams,30000000.0,12017369.0,12017369.0,R,Horror
Wing Commander,30000000.0,11578022.0,11578022.0,PG-13,Action
Hoodwinked Too: Hood vs. Evil,30000000.0,10143779.0,23353111.0,PG,Adventure
Dragonball Evolution,30000000.0,9362785.0,58228460.0,PG,Adventure
An Unfinished Life,30000000.0,8535575.0,18535575.0,PG-13,Drama
The Space Between Us,30000000.0,7885294.0,16481405.0,PG-13,Drama
The Imaginarium of Doctor Parnassus,30000000.0,7689607.0,64352607.0,PG-13,Adventure
Barney's Version,30000000.0,7502560.0,8845575.0,R,Drama
Once Upon a Time in America,30000000.0,5321508.0,5575648.0,R,Drama
Gloria,30000000.0,4167493.0,4967493.0,R,Drama
The Merchant of Venice,30000000.0,3765585.0,18765585.0,R,Drama
The Good Thief,30000000.0,3517797.0,6460758.0,R,Drama
Supercross,30000000.0,3102550.0,3252550.0,PG-13,Action
Miss Potter,30000000.0,3005605.0,35891257.0,PG,Drama
Wu ji,30000000.0,669625.0,35869934.0,PG-13,Action
Machine Gun Preacher,30000000.0,538690.0,3721988.0,R,Drama
Bilal: A New Breed of Hero,30000000.0,490973.0,648599.0,PG-13,Adventure
DOA: Dead or Alive,30000000.0,480314.0,7755686.0,PG-13,Action
Xinhai geming,30000000.0,135739.0,8593154.0,R,Drama
Wild Card,30000000.0,3200.0,3989464.0,R,Action
Goodbye Bafana,30000000.0,0.0,2717302.0,,Drama
Collide,29200000.0,2280004.0,5466631.0,PG-13,Action
Pitch Perfect 2,29000000.0,184296230.0,287641616.0,PG-13,Comedy
Walk the Line,29000000.0,119519402.0,187707495.0,PG-13,Drama
Night School,29000000.0,66906825.0,84406825.0,PG-13,Comedy
The Boss,29000000.0,63077560.0,78652395.0,R,Comedy
Twelve Monkeys,29000000.0,57141459.0,168841459.0,R,Drama
Once Upon a Time in Mexico,29000000.0,56330657.0,97413527.0,R,Action
Logan Lucky,29000000.0,27778642.0,43886147.0,PG-13,Comedy
Florence Foster Jenkins,29000000.0,27383770.0,56017691.0,PG-13,Drama
The Borrowers,29000000.0,22619589.0,54045832.0,PG,Adventure
Frost/Nixon,29000000.0,18622031.0,28452945.0,R,Drama
Seed of Chucky,29000000.0,17016190.0,24716190.0,R,Horror
Confessions of a Dangerous Mind,29000000.0,16007718.0,33013805.0,R,Drama
Taking Woodstock,29000000.0,7460204.0,10066366.0,R,Drama
Cry Freedom,29000000.0,5899797.0,25899797.0,,Drama
Mumford,28700000.0,4559569.0,4559569.0,R,Comedy
Aladdin,28000000.0,217350219.0,504050219.0,G,Adventure
Straight Outta Compton,28000000.0,161197785.0,202182981.0,R,Drama
Girls Trip,28000000.0,115108515.0,140886353.0,R,Comedy
The Rugrats Movie,28000000.0,100494685.0,140894685.0,G,Adventure
Die Hard,28000000.0,81350242.0,139109346.0,R,Action
A Bad Moms Christmas,28000000.0,72110659.0,127710659.0,R,Comedy
Safe Haven,28000000.0,71399120.0,94050951.0,PG-13,Drama
The Big Short,28000000.0,70259870.0,133162752.0,R,Drama
Role Models,28000000.0,67300955.0,94500826.0,R,Comedy
Miracle,28000000.0,64378093.0,64474705.0,PG,Drama
Last Vegas,28000000.0,63914167.0,112914167.0,PG-13,Comedy
For Your Eyes Only,28000000.0,54800000.0,195300000.0,PG,Action
Tag,28000000.0,54547470.0,76844788.0,R,Comedy
Zoolander,28000000.0,45172250.0,60780981.0,PG-13,Comedy
Timecop,28000000.0,44853581.0,102053581.0,R,Action
Hocus Pocus,28000000.0,39360491.0,39360491.0,PG,Comedy
Pride & Prejudice,28000000.0,38372662.0,126549607.0,PG,Drama
30 Minutes or Less,28000000.0,37053924.0,40966716.0,R,Comedy
Dracula 2000,28000000.0,33000377.0,33000377.0,R,Horror
Rob Roy,28000000.0,31390587.0,31390587.0,R,Drama
Kick-Ass 2,28000000.0,28795985.0,63129909.0,R,Action
We Own the Night,28000000.0,28563179.0,55307857.0,R,Drama
A Walk Among the Tombstones,28000000.0,26017685.0,62108587.0,R,Action
The Spy Next Door,28000000.0,24307106.0,46752858.0,PG,Adventure
Brick Mansions,28000000.0,20396829.0,73421224.0,PG-13,Action
"Mystery, Alaska",28000000.0,8891623.0,8891623.0,R,Comedy
John Carpenter's Ghosts of Mars,28000000.0,8434601.0,8434601.0,R,Action
A Simple Wish,28000000.0,8165213.0,8165213.0,PG,Comedy
Our Brand is Crisis,28000000.0,7002261.0,8592432.0,R,Drama
Kundun,28000000.0,5686694.0,5686694.0,PG-13,Drama
Octopussy,27500000.0,67900000.0,187500000.0,PG,Action
My Sister's Keeper,27500000.0,49200230.0,96673002.0,PG-13,Drama
Welcome Home Roscoe Jenkins,27500000.0,42436517.0,43607627.0,PG-13,Comedy
A Passage to India,27500000.0,27187653.0,27187653.0,,Drama
Notes on a Scandal,27500000.0,17510118.0,50578411.0,R,Drama
The Jungle Book,27000000.0,44342956.0,44342956.0,PG,Adventure
Spy Kids: All the Time in the World,27000000.0,38536376.0,80681183.0,PG,Adventure
The Right Stuff,27000000.0,21500000.0,21500000.0,,Action
Die Unendliche Geschichte,27000000.0,21300000.0,21300000.0,,Adventure
The Duchess,27000000.0,13848978.0,45160110.0,PG-13,Drama
Case 39,27000000.0,13261851.0,28773827.0,R,Horror
The Honeymooners,27000000.0,12834849.0,13174426.0,PG-13,Comedy
Return to Oz,27000000.0,10618813.0,10618813.0,PG,Adventure
The Newton Boys,27000000.0,10341093.0,10341093.0,PG-13,Drama
Martian Child,27000000.0,7500310.0,9352089.0,PG,Drama
Formula 51,27000000.0,5204007.0,5204007.0,R,Action
Flawless,27000000.0,4485485.0,4485485.0,R,Drama
What Just Happened,27000000.0,1090947.0,2412123.0,R,Comedy
Paul Blart: Mall Cop,26000000.0,146336178.0,185904750.0,PG,Adventure
The 40 Year-old Virgin,26000000.0,109449237.0,177344230.0,R,Comedy
Kindergarten Cop,26000000.0,91457688.0,202000000.0,PG-13,Comedy
Pineapple Express,26000000.0,87341380.0,102404019.0,R,Comedy
Philadelphia,26000000.0,77324422.0,201324422.0,PG-13,Drama
Ever After: A Cinderella Story,26000000.0,65705772.0,65705772.0,PG,Drama
A Bridge Too Far,26000000.0,50800000.0,50800000.0,PG,Action
Pain & Gain,26000000.0,49875291.0,81275291.0,R,Action
Final Destination 2,26000000.0,46896664.0,90396664.0,R,Horror
"O Brother, Where Art Thou?",26000000.0,45506619.0,75763814.0,PG-13,Comedy
In Good Company,26000000.0,45489752.0,63489752.0,PG-13,Comedy
Lawless,26000000.0,37397291.0,54393637.0,R,Drama
Clockstoppers,26000000.0,36985501.0,38788828.0,PG,Adventure
Brothers,26000000.0,28544157.0,45043870.0,R,Drama
The Best of Me,26000000.0,26766213.0,41059418.0,PG-13,Drama
Welcome to Mooseport,26000000.0,14469428.0,14469428.0,PG-13,Comedy
Highlander: The Final Dimension,26000000.0,13738574.0,13738574.0,PG-13,Action
The Curse of the Jade Scorpion,26000000.0,7496522.0,18496522.0,PG-13,Comedy
The Fifth Estate,26000000.0,3254172.0,6154172.0,R,Drama
Blood Ties,26000000.0,42472.0,2923959.0,R,Drama
The Grimm Brothers' Snow White,26000000.0,5000.0,5000.0,PG-13,Horror
Accidental Love,26000000.0,0.0,135436.0,PG-13,Comedy
Flipper,25530000.0,20080020.0,30593313.0,PG,Adventure
The Constant Gardener,25500000.0,33579798.0,86301599.0,R,Drama
W.,25100000.0,25534493.0,28575778.0,PG-13,Drama
The Passion of the Christ,25000000.0,370782930.0,622341924.0,R,Drama
Mrs. Doubtfire,25000000.0,219195051.0,441286003.0,PG-13,Comedy
Rain Man,25000000.0,172825435.0,412800000.0,R,Comedy
The Help,25000000.0,169705587.0,213120004.0,PG-13,Drama
Hidden Figures,25000000.0,169607287.0,231771716.0,PG,Drama
Gran Torino,25000000.0,148095302.0,274543085.0,R,Drama
Ride Along,25000000.0,134202565.0,153733800.0,PG-13,Comedy
Schindler’s List,25000000.0,96067179.0,321365567.0,R,Drama
Scooby-Doo 2: Monsters Unleashed,25000000.0,84185387.0,181185387.0,PG,Adventure
Freddy vs. Jason,25000000.0,82622655.0,114576403.0,R,Horror
Bridge to Terabithia,25000000.0,82234139.0,137984788.0,PG,Drama
Jimmy Neutron: Boy Genius,25000000.0,80936232.0,102992536.0,G,Adventure
Cloverfield,25000000.0,80048433.0,171302226.0,PG-13,Action
Dear John,25000000.0,80014842.0,142033509.0,PG-13,Drama
Parental Guidance,25000000.0,77267296.0,120832383.0,PG,Adventure
The Untouchables,25000000.0,76270454.0,76270454.0,R,Action
No Country for Old Men,25000000.0,74273505.0,164035753.0,R,Action
Contraband,25000000.0,66528000.0,98406855.0,R,Action
A Dog’s Purpose,25000000.0,64321890.0,203731707.0,PG,Drama
The Lucky One,25000000.0,60457138.0,96633833.0,PG-13,Drama
Romeo Must Die,25000000.0,55973336.0,91036760.0,R,Action
Final Destination 3,25000000.0,54098051.0,112798051.0,R,Horror
Madea's Big Happy Family,25000000.0,53345287.0,54160818.0,PG-13,Drama
Tyler Perry's A Madea Christmas,25000000.0,52543354.0,52543354.0,PG-13,Comedy
Finding Neverland,25000000.0,51676606.0,115036108.0,PG,Drama
Cobra,25000000.0,49042224.0,49042224.0,R,Action
The House Bunny,25000000.0,48237389.0,71390601.0,PG-13,Comedy
Agent Cody Banks,25000000.0,47545060.0,58240458.0,PG,Adventure
Nanny McPhee,25000000.0,47279279.0,128745578.0,PG,Adventure
Goodfellas,25000000.0,46743809.0,46777347.0,R,Drama
The Giver,25000000.0,45090374.0,55090374.0,PG-13,Drama
Nothing To Lose,25000000.0,44480039.0,64594061.0,R,Comedy
The Last Emperor,25000000.0,43984987.0,44005073.0,PG-13,Drama
The Night Before,25000000.0,43035725.0,52427346.0,R,Comedy
The Beverly Hillbillies,25000000.0,42222647.0,55598481.0,PG,Comedy
The Hours,25000000.0,41675994.0,97030468.0,PG-13,Drama
Money Talks,25000000.0,41076865.0,41076865.0,R,Action
There Will Be Blood,25000000.0,40222514.0,77208711.0,R,Drama
The Wild Thornberrys Movie,25000000.0,40108697.0,60694737.0,PG,Adventure
Rugrats Go Wild,25000000.0,39402572.0,55443032.0,PG,Adventure
Undercover Brother,25000000.0,38230435.0,40796145.0,PG-13,Comedy
Kiss of the Dragon,25000000.0,36833473.0,36833473.0,R,Action
Million Dollar Arm,25000000.0,36447959.0,39217912.0,PG,Drama
Beauty Shop,25000000.0,36351350.0,38351350.0,PG-13,Comedy
What a Girl Wants,25000000.0,35990505.0,35990505.0,PG,Comedy
Jeepers Creepers II,25000000.0,35623801.0,119923801.0,R,Horror
Cradle 2 the Grave,25000000.0,34657731.0,56434942.0,R,Action
Mr. Bean’s Holiday,25000000.0,33302167.0,234981342.0,G,Adventure
Bride of Chucky,25000000.0,32404188.0,50692188.0,R,Horror
Fist Fight,25000000.0,32187017.0,40287017.0,R,Comedy
August Rush,25000000.0,31664162.0,66015869.0,PG,Drama
The Sitter,25000000.0,30542576.0,38749404.0,R,Comedy
Elizabeth,25000000.0,30082699.0,82150642.0,R,Drama
Spice World,25000000.0,29342592.0,56042592.0,PG,Comedy
Draft Day,25000000.0,28842237.0,29847480.0,PG-13,Drama
The Shawshank Redemption,25000000.0,28241469.0,28307092.0,R,Drama
Rings,25000000.0,27793018.0,82933201.0,PG-13,Horror
Dance Flick,25000000.0,25794018.0,32224624.0,PG-13,Comedy
Crocodile Dundee in Los Angeles,25000000.0,25590119.0,39393111.0,PG,Adventure
Kingpin,25000000.0,25023424.0,32223424.0,R,Comedy
Ice Princess,25000000.0,24381334.0,25732334.0,G,Comedy
Don't Be Afraid of the Dark,25000000.0,24046682.0,39126427.0,R,Horror
The Losers,25000000.0,23591432.0,29863840.0,PG-13,Action
War,25000000.0,22486409.0,40686409.0,R,Action
Don Juan DeMarco,25000000.0,22032635.0,22032635.0,PG-13,Drama
A Lot Like Love,25000000.0,21835784.0,41921590.0,PG-13,Comedy
He Got Game,25000000.0,21567853.0,22411948.0,R,Drama
The Eagle,25000000.0,19490041.0,38993548.0,PG-13,Action
Shaun the Sheep,25000000.0,19375982.0,101927062.0,PG,Adventure
Shark Night 3D,25000000.0,18877153.0,18877153.0,PG-13,Horror
CHiPS,25000000.0,18600152.0,23190697.0,R,Action
Punch-Drunk Love,25000000.0,17791031.0,24591031.0,R,Comedy
Eurotrip,25000000.0,17718223.0,20718223.0,R,Comedy
Father Figures,25000000.0,17501244.0,21038826.0,R,Comedy
The Ruins,25000000.0,17432844.0,22910563.0,R,Horror
Unaccompanied Minors,25000000.0,16655224.0,21970831.0,PG,Adventure
"Bright Lights, Big City",25000000.0,16118077.0,16118077.0,R,Drama
Half Past Dead,25000000.0,15567860.0,19233280.0,PG-13,Action
Legend,25000000.0,15502112.0,23506237.0,PG,Adventure
The Adventures of Pinocchio,25000000.0,15382170.0,36682170.0,G,Adventure
The Greatest Game Ever Played,25000000.0,15331289.0,15468266.0,PG,Drama
The Next Best Thing,25000000.0,14983572.0,24355762.0,PG-13,Drama
My Soul to Take,25000000.0,14744435.0,16727470.0,R,Horror
Fly Me To the Moon,25000000.0,14543943.0,43530281.0,G,Adventure
Maximum Risk,25000000.0,14102929.0,51702929.0,R,Action
Stealing Harvard,25000000.0,13973532.0,13973532.0,PG-13,Comedy
Hot Rod,25000000.0,13938332.0,14334401.0,PG-13,Comedy
Warrior,25000000.0,13657115.0,24215385.0,PG-13,Drama
Angela's Ashes,25000000.0,13038660.0,13038660.0,R,Drama
Battle of the Sexes,25000000.0,12638526.0,18445094.0,PG-13,Drama
Cirque du Soleil: Worlds Away,25000000.0,12512862.0,28012862.0,PG,Drama
The 33,25000000.0,12227722.0,28400715.0,PG-13,Drama
Lifeforce,25000000.0,11603545.0,11603545.0,R,Horror
The Conspirator,25000000.0,11538204.0,15907411.0,PG-13,Drama
The Powerpuff Girls,25000000.0,11411644.0,16425701.0,PG,Adventure
The Lords of Dogtown,25000000.0,11273517.0,13424365.0,PG-13,Action
Big Trouble in Little China,25000000.0,11100000.0,11100000.0,,Action
Michael Collins,25000000.0,11092559.0,27572844.0,R,Drama
Stop-Loss,25000000.0,10915744.0,11229035.0,R,Drama
Gettysburg,25000000.0,10731997.0,10731997.0,PG,Drama
Brokedown Palace,25000000.0,10115014.0,11115766.0,PG-13,Drama
Possession,25000000.0,10103647.0,14805812.0,PG-13,Drama
Stone Cold,25000000.0,9286314.0,9286314.0,R,Action
The Road,25000000.0,8114270.0,29206732.0,R,Drama
The Hoax,25000000.0,7164995.0,7164995.0,R,Drama
Sheena,25000000.0,5778353.0,5778353.0,,Adventure
Say It Isn't So,25000000.0,5516708.0,5516708.0,R,Comedy
The World's Fastest Indian,25000000.0,5128124.0,18991288.0,PG-13,Drama
Tank Girl,25000000.0,4064333.0,4064333.0,R,Action
King's Ransom,25000000.0,4008527.0,4049527.0,PG-13,Comedy
Carnage,25000000.0,2546747.0,38112154.0,R,Drama
Tulip Fever,25000000.0,2455635.0,6498776.0,R,Drama
BloodRayne,25000000.0,2405420.0,3605420.0,R,Action
Me and Orson Welles,25000000.0,1190003.0,1190003.0,PG-13,Drama
Without Limits,25000000.0,780326.0,780326.0,PG-13,Drama
On the Road,25000000.0,720828.0,9313302.0,R,Drama
Love Ranch,25000000.0,137885.0,146149.0,R,Drama
