School ID,Name of School,Street Address,City,State,ZIP Code,Phone Number,Website,Blue Ribbon Award,CPS Performance Policy Level,CPS Performance Policy Status,Probation Length,"My Voice, My School Overall Rating",Student Response Rate,Teacher Response Rate,Involved Family,Supportive Environment,Ambitious Instruction,Effective Leaders,Collaborative Teachers,Safe,School Community,Parent-Teacher Partnership,Quality of Facilities,Healthy Schools Certification,Creative Schools Certification,NWEA Reading Growth Percentile All Grades,NWEA Reading Growth Percentile Grade 3,NWEA Reading Growth Percentile Grade 4,NWEA Reading Growth Percentile Grade 5,NWEA Reading Growth Percentile Grade 6,NWEA Reading Growth Percentile Grade 7,NWEA Reading Growth Percentile Grade 8,NWEA Math Growth Percentile All Grades,NWEA Math Growth Percentile Grade 3,NWEA Math Growth Percentile Grade 4,NWEA Math Growth Percentile Grade 5,NWEA Math Growth Percentile Grade 6,NWEA Math Growth Percentile Grade 7,NWEA Math Growth Percentile Grade 8,NWEA Reading Attainment Percentile All Grades,NWEA Reading Attainment Percentile Grade 2,NWEA Reading Attainment Percentile Grade 3,NWEA Reading Attainment Percentile Grade 4,NWEA Reading Attainment Percentile Grade 5,NWEA Reading Attainment Percentile Grade 6,NWEA Reading Attainment Percentile Grade 7,NWEA Reading Attainment Percentile Grade 8,NWEA Math Attainment Percentile All Grades,NWEA Math Attainment Percentile Grade 2,NWEA Math Attainment Percentile Grade 3,NWEA Math Attainment Percentile Grade 4,NWEA Math Attainment Percentile Grade 5,NWEA Math Attainment Percentile Grade 6,NWEA Math Attainment Percentile Grade 7,NWEA Math Attainment Percentile Grade 8,Suspensions Per 100 students 2013,Suspensions Per 100 students 2012,Percentage Misconducts Resulting in Suspension 2013,Percentage Misconducts Resulting in Suspension 2012,Average Length of Suspensions 2013,Average Length of Suspension 2012,Student Attendance Percentage 2013,Student Attendance Percentage 2012,Teacher Attendance Percentage 2013,Teacher Attendance Percentage 2012,Grade 3-8 On-Track Percentage 2013,One-Year Drop Out Rate Percentage 2013,One-Year Drop Out Rate Percentage 2012,X Coordinate,Y Coordinate,Longitude,Latitude,Location,Community Areas,Zip Codes,Boundaries - ZIP Codes,Census Tracts,Wards,:@computed_region_awaf_s7ux
609978,Wendell Smith Elementary School,744 E 103rd St,Chicago,IL,60628,(773) 535-5689,http://www.cps.edu,,LEVEL 3,ON PROBATION,7,NOT YET ORGANIZED,94.3,87.5,WEAK,NEUTRAL,NEUTRAL,WEAK,WEAK,WEAK,STRONG,NEUTRAL,NEUTRAL,HEALTHY SCHOOLS CERTIFIED,EXCELLING,18,10,10,47,39,76,26,82,21,39,38,61,90,99,3,4,0,13,12,4,4,9,5,2,1,17,9,6,4,19,73.2,61.8,43.2,70.1,1.8,1.9,91.6,92.1,96.4,92.3,61.6,,,1183210.11,1836877.16,41.70758462,-87.60468711,"{'latitude': '-87.60468711', 'longitude': '41.70758462'}",,,,,,
609820,Augustus H Burley Elementary School,1630 W Barry Ave,Chicago,IL,60657,(773) 534-5475,http://www.burley.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,90.5,76.5,VERY STRONG,VERY STRONG,STRONG,STRONG,STRONG,VERY STRONG,STRONG,NEUTRAL,NEUTRAL,PENDING CERTIFICATION,DEVELOPING,85,77,92,68,93,65,30,94,97,80,27,97,93,57,95,98,86,97,91,94,86,94,93,97,90,93,85,90,86,95,2.8,0.4,57.1,,1.6,,95.8,97.1,94.7,95.5,87.4,,,1164768.164,1920682.831,41.93796493,-87.66985204,"{'latitude': '-87.66985204', 'longitude': '41.93796493'}",,,,,,
609926,Franklin Elementary Fine Arts Center,225 W Evergreen Ave,Chicago,IL,60610,(773) 534-8510,http://www.franklin.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,96.7,100,STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,STRONG,STRONG,NEUTRAL,WEAK,NOT CERTIFIED,STRONG,89,91,45,88,72,99,55,99,95,68,98,91,99,97,92,72,94,86,92,90,97,87,97,91,93,77,99,96,99,95,9.1,4.2,40.2,65.2,1.8,1.7,95.5,96.2,94.5,95.3,86.5,,,1174204.012,1909317.563,41.90657253,-87.6355136,"{'latitude': '-87.6355136', 'longitude': '41.90657253'}",,,,,,
400030,Chicago Intl Charter - West Belden,2245 N McVicker Ave,Chicago,IL,60639,(773) 637-9430,http://www.cics-wbelden.org/,,LEVEL 2,NOT APPLICABLE,,PARTIALLY ORGANIZED,91.9,96.6,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NOT CERTIFIED,INCOMPLETE DATA,91,47,93,85,63,96,71,76,38,27,69,53,99,66,86,99,62,90,81,68,81,90,80,95,46,64,65,68,89,96,,,,,,,96.7,96.5,,,,,,1135732.602,1914540.04,41.92167549,-87.77671136,"{'latitude': '-87.77671136', 'longitude': '41.92167549'}",,,,,,
609866,John C Coonley Elementary School,4046 N Leavitt St,Chicago,IL,60618,(773) 534-5140,http://www.coonley.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,61,78.1,VERY STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,VERY STRONG,STRONG,STRONG,NEUTRAL,HEALTHY SCHOOLS CERTIFIED,EXCELLING,92,95,92,87,28,83,16,96,98,89,47,39,69,89,99,99,99,98,99,69,78,83,99,99,99,98,99,88,65,82,0.3,1.8,20,80,1,1.3,95.6,95.7,95.6,96.5,89.1,,,1160924.137,1927061.47,41.95554905,-87.68380195,"{'latitude': '-87.68380195', 'longitude': '41.95554905'}",,,,,,
400089,UNO Charter School - Officer Donald J. Marquez,2916 W 47th St,Chicago,IL,60632,(773) 321-2200,http://www.cps.edu,,LEVEL 2,NOT APPLICABLE,,PARTIALLY ORGANIZED,93.2,74.2,NEUTRAL,STRONG,NEUTRAL,WEAK,WEAK,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8,97.1,,,,,,1157625.858,1873389.619,41.80833634,-87.69738923,"{'latitude': '-87.69738923', 'longitude': '41.80833634'}",,,,,,
610191,Stone Elementary Scholastic Academy,6239 N Leavitt St,Chicago,IL,60659,(773) 534-2045,http://www.stone.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,93.6,79,STRONG,STRONG,STRONG,NEUTRAL,WEAK,STRONG,NEUTRAL,NEUTRAL,WEAK,HEALTHY SCHOOLS CERTIFIED,STRONG,97,82,94,86,75,99,81,86,61,60,55,78,96,96,94,94,97,94,85,84,95,90,82,86,84,74,67,78,88,86,3.5,5.6,61.1,92.3,1.2,1.4,96,97,95.3,95.8,85.6,,,1160554.673,1941569.632,41.99536777,-87.68475636,"{'latitude': '-87.68475636', 'longitude': '41.99536777'}",,,,,,
609872,Manuel Perez Elementary School,1241 W 19th St,Chicago,IL,60608,(773) 534-7650,http://www.perez.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,99,78.6,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,STRONG,NEUTRAL,STRONG,STRONG,STRONG,HEALTHY SCHOOLS CERTIFIED,EXCELLING,99,99,99,94,99,92,98,99,99,95,99,99,99,99,63,76,93,47,52,59,66,53,65,67,84,53,57,66,67,66,3,3.3,55,50,3.7,3.4,95.7,95.9,96,96.4,66.7,,,1168231.034,1890840.422,41.85600113,-87.6579887,"{'latitude': '-87.6579887', 'longitude': '41.85600113'}",,,,,,
609793,Nicholson Technology Academy,6006 S Peoria St,Chicago,IL,60621,(773) 535-3285,http://www.nicholson.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,WELL-ORGANIZED,91.2,93.9,NEUTRAL,STRONG,VERY STRONG,STRONG,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NOT CERTIFIED,INCOMPLETE DATA,0,1,0,64,2,79,1,39,23,74,22,76,24,74,10,28,8,2,26,9,12,12,37,33,29,37,35,39,27,66,25.5,13.5,89.4,100,2.9,3.8,92.9,93.7,94.5,96.2,47.8,,,1171298.247,1864964.268,41.7849277,-87.64748868,"{'latitude': '-87.64748868', 'longitude': '41.7849277'}",,,,,,
609865,Jordan Elementary Community School,7414 N Wolcott Ave,Chicago,IL,60626,(773) 534-2220,http://www.jordan.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,NOT YET ORGANIZED,89.4,61.5,WEAK,NEUTRAL,WEAK,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,STRONG,STRONG,NOT CERTIFIED,DEVELOPING,1,31,43,1,14,18,1,31,95,63,27,19,8,37,10,7,43,16,6,10,25,2,16,10,62,28,14,10,23,8,10,12.7,43.2,52.1,2.2,2.4,94.7,96,95,94.4,72.6,,,1162385.224,1949501.716,42.01709536,-87.67779928,"{'latitude': '-87.67779928', 'longitude': '42.01709536'}",,,,,,
610146,Paul Revere Elementary School,1010 E 72nd St,Chicago,IL,60619,(773) 535-0618,http://www.cps.edu,,LEVEL 3,ON PROBATION,7,PARTIALLY ORGANIZED,92.1,66.7,WEAK,NEUTRAL,STRONG,NEUTRAL,WEAK,WEAK,NEUTRAL,NEUTRAL,WEAK,NOT CERTIFIED,INCOMPLETE DATA,20,6,31,67,41,39,60,0,31,27,8,1,5,0,2,0,1,5,4,3,3,19,1,0,5,4,1,1,0,2,46.7,19.1,46.2,36,2.2,2.7,91,92.7,92.2,94.6,41.2,,,1184267.268,1857526.238,41.76422335,-87.60017165,"{'latitude': '-87.60017165', 'longitude': '41.76422335'}",,,,,,
610013,Pilsen Elementary Community Academy,1420 W 17th St,Chicago,IL,60608,(773) 534-7675,http://www.pilsen.cps.k12.il.us,,LEVEL 3,ON PROBATION,2,PARTIALLY ORGANIZED,98.1,93.9,STRONG,NEUTRAL,WEAK,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,HEALTHY SCHOOLS CERTIFIED,DEVELOPING,51,38,15,99,26,7,4,99,98,66,99,41,16,77,15,,16,6,30,27,9,7,29,,46,34,62,15,11,12,3.7,7,45,16.4,1.3,1.2,94.6,96,96.3,97.4,71.1,,,1167068.653,1891878.989,41.85887606,-87.6622254,"{'latitude': '-87.6622254', 'longitude': '41.85887606'}",,,,,,
609834,Little Village Elementary School,2620 S Lawndale Ave,Chicago,IL,60623,(773) 534-1880,http://www.cps.edu,,LEVEL 2,NOT ON PROBATION,,ORGANIZED,97.5,97.7,NEUTRAL,STRONG,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,PENDING CERTIFICATION,INCOMPLETE DATA,17,40,54,4,78,19,7,55,71,77,32,55,31,42,22,41,24,16,21,27,27,23,18,13,26,32,8,16,19,35,2.2,1.6,100,54.2,2.8,2.8,95.8,97,96.4,96,74.2,,,1152090.217,1886231.173,41.84368588,-87.71735516,"{'latitude': '-87.71735516', 'longitude': '41.84368588'}",,,,,,
610021,Pablo Casals Elementary School,3501 W Potomac Ave,Chicago,IL,60651,(773) 534-4444,http://www.casals.cps.k12.il.us,,LEVEL 2,ON PROBATION,7,WELL-ORGANIZED,80.7,93.3,NEUTRAL,STRONG,STRONG,STRONG,STRONG,STRONG,NEUTRAL,NEUTRAL,STRONG,NOT CERTIFIED,STRONG,99,87,95,96,53,98,98,99,99,99,99,99,76,92,16,3,7,26,37,10,26,48,42,7,35,63,84,60,14,41,24.5,24.7,72.5,59,1.8,1.5,92.9,93.2,96.7,95.2,67.2,,,1152770.808,1908388.615,41.90447488,-87.71427105,"{'latitude': '-87.71427105', 'longitude': '41.90447488'}",,,,,,
400017,ASPIRA Charter - Haugan Campus,3729 W Leland Ave,Chicago,IL,60625,(773) 252-0970,http://www.aspirail.org,,LEVEL 2,NOT APPLICABLE,,ORGANIZED,93.2,86.8,NEUTRAL,STRONG,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.8,96,,,,,,1150553.348,1930931.559,41.96637821,-87.72182581,"{'latitude': '-87.72182581', 'longitude': '41.96637821'}",,,,,,
610052,Horace Mann Elementary School,8050 S Chappel Ave,Chicago,IL,60617,(773) 535-6640,http://www.cps.edu,,LEVEL 3,ON PROBATION,7,NOT YET ORGANIZED,70.7,84.6,WEAK,WEAK,WEAK,WEAK,VERY WEAK,VERY WEAK,WEAK,WEAK,WEAK,NOT CERTIFIED,INCOMPLETE DATA,0,26,11,4,1,6,1,6,61,17,15,3,21,17,1,8,3,4,1,1,3,1,1,1,2,1,1,1,1,1,24.4,48.1,50.7,74.3,3.1,3.2,93,92.9,93.6,95.6,45.4,,,1191225.84,1851783.833,41.74830012,-87.57485274,"{'latitude': '-87.57485274', 'longitude': '41.74830012'}",,,,,,
610175,Beulah Shoesmith Elementary School,1330 E 50th St,Chicago,IL,60615,(773) 535-1764,http://www.cps.edu,,LEVEL 2,NOT ON PROBATION,,WELL-ORGANIZED,90.5,68.4,STRONG,STRONG,STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,NEUTRAL,NEUTRAL,NOT CERTIFIED,DEVELOPING,96,24,99,83,96,,,99,96,99,99,99,,,41,27,19,80,35,56,,,60,21,50,74,80,54,,,26.1,10.4,78.3,82.9,1.6,1.5,93.6,94.8,95.9,95.6,70.1,,,1185846.553,1872152.239,41.80432122,-87.59392226,"{'latitude': '-87.59392226', 'longitude': '41.80432122'}",,,,,,
609969,Bret Harte Elementary School,1556 E 56th St,Chicago,IL,60637,(773) 535-0870,http://cuip.uchicago.edu/schools/harte/,,LEVEL 2,NOT ON PROBATION,,PARTIALLY ORGANIZED,95.1,85.7,WEAK,NEUTRAL,STRONG,WEAK,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,PENDING CERTIFICATION,STRONG,94,87,58,88,86,,,42,54,20,76,31,,,53,21,62,36,80,55,,,41,55,65,27,45,28,,,11.3,19.4,20.6,37.3,1.7,1.9,94.3,95.9,94.2,95,59.8,,,1187805.484,1868216.424,41.7934746,-87.58686328,"{'latitude': '-87.58686328', 'longitude': '41.7934746'}",,,,,,
610108,Luke O'Toole Elementary School,6550 S Seeley Ave,Chicago,IL,60636,(773) 535-9040,http://www.lukeotoole.org/,,LEVEL 3,ON PROBATION,9,PARTIALLY ORGANIZED,87.9,100,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,VERY WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,90,34,46,71,80,90,90,99,90,92,99,61,97,90,3,5,1,2,3,2,10,11,12,24,20,21,16,1,16,15,7.7,17.3,62.3,71,2.5,4.4,89.6,90.7,93.6,94.2,51.1,,,1163788.552,1860992.429,41.77418952,-87.67513395,"{'latitude': '-87.67513395', 'longitude': '41.77418952'}",,,,,,
610095,Walter L Newberry Math & Science Academy ES,700 W Willow St,Chicago,IL,60614,(773) 534-8000,http://www.newberryacademy.org/,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,94.9,75,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,VERY STRONG,NEUTRAL,WEAK,NEUTRAL,HEALTHY SCHOOLS CERTIFIED,EXCELLING,87,50,82,93,95,84,22,96,61,97,42,99,98,51,78,93,78,75,78,80,75,35,88,92,79,91,80,97,91,55,5.6,6,50,63.5,1.7,1.5,94.2,95,95.1,95.8,78.6,,,1171323.787,1911991.711,41.91397435,-87.64601501,"{'latitude': '-87.64601501', 'longitude': '41.91397435'}",,,,,,
609918,Eugene Field Elementary School,7019 N Ashland Ave,Chicago,IL,60626,(773) 534-2030,http://www.eugenefield.org/,,LEVEL 2,NOT ON PROBATION,,ORGANIZED,83.8,84.6,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,STRONG,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,99,,98,82,99,67,48,99,,96,99,99,33,83,33,,,58,11,84,28,15,51,,,54,58,84,29,27,,3.6,,92.9,,1.9,94.9,96.9,96.2,96.4,81.3,,,1164539.561,1946810.338,42.00966462,-87.66994862,"{'latitude': '-87.66994862', 'longitude': '42.00966462'}",,,,,,
400075,University of Chicago Charter - Donoghue,707 E 37th St,Chicago,IL,60653,(773) 285-5301,http://www.usi-schools.org/uccs/site/default.asp,,LEVEL 2,NOT APPLICABLE,,PARTIALLY ORGANIZED,0,60.5,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,73,55,45,90,,,,43,62,6,94,,,,53,70,58,41,36,,,,37,70,48,10,37,,,,,,,,,,95.4,92.6,,,,,,1181807.815,1880639.449,41.82770517,-87.60847172,"{'latitude': '-87.60847172', 'longitude': '41.82770517'}",,,,,,
400078,University of Chicago Charter - Carter G Woodson,4444 S Evans Ave,Chicago,IL,60653,(773) 624-0700,http://www.usi-schools.org/uccs/site/default.asp,,LEVEL 2,NOT APPLICABLE,,NOT YET ORGANIZED,84.9,81.8,WEAK,WEAK,NEUTRAL,WEAK,WEAK,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,1,,,,15,22,0,2,,,,28,15,2,27,,,,,36,36,20,21,,,,,38,23,18,,,,,,,94.4,92.6,,,,,,1181860.719,1875511.555,41.81363262,-87.60843635,"{'latitude': '-87.60843635', 'longitude': '41.81363262'}",,,,,,
609972,Helge A Haugan Elementary School,4540 N Hamlin Ave,Chicago,IL,60625,(773) 534-5040,http://www.haugan.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,NOT YET ORGANIZED,95.9,73.9,WEAK,NEUTRAL,NEUTRAL,WEAK,WEAK,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,NOT CERTIFIED,DEVELOPING,99,79,96,83,86,,,99,97,99,82,51,,,44,44,40,57,29,50,,,47,23,48,80,30,32,,,2.6,4.5,12.3,21.3,1.6,1.4,95.1,96.4,94,94.7,79.4,,,1150195.236,1930075.176,41.96403525,-87.72316496,"{'latitude': '-87.72316496', 'longitude': '41.96403525'}",,,,,,
610048,George Manierre Elementary School,1420 N Hudson Ave,Chicago,IL,60610,(773) 534-8456,http://www.cps.edu,,LEVEL 3,ON PROBATION,6,ORGANIZED,94,92,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,STRONG,STRONG,VERY STRONG,NOT CERTIFIED,INCOMPLETE DATA,73,90,58,91,16,25,45,95,98,84,95,37,94,5,5,29,23,6,1,1,1,17,15,37,26,23,4,9,19,21,6.5,40.4,25.6,90.1,2,2.2,90.1,90,95.8,96.1,58.5,,,1173014.972,1909920.568,41.90825367,-87.63986347,"{'latitude': '-87.63986347', 'longitude': '41.90825367'}",,,,,,
609908,Esmond Elementary School,1865 W Montvale,Chicago,IL,60643,(773) 535-2650,http://www.cps.edu,,LEVEL 2,NOT ON PROBATION,,ORGANIZED,93.6,95.7,NEUTRAL,STRONG,STRONG,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NOT CERTIFIED,DEVELOPING,43,61,51,7,49,56,76,0,2,2,17,31,1,2,17,10,52,56,3,29,9,9,12,8,22,22,3,42,10,4,18.5,8.3,90,62.2,2,2.2,91.7,94.2,94,94.7,63.7,,,1165656.136,1830105.142,41.68939069,-87.66916143,"{'latitude': '-87.66916143', 'longitude': '41.68939069'}",,,,,,
610070,James B McPherson Elementary School,4728 N Wolcott Ave,Chicago,IL,60640,(773) 534-2625,http://www.mcpherson.cps.k12.il.us,,LEVEL 2,NOT ON PROBATION,,ORGANIZED,95.2,100,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,STRONG,STRONG,NOT CERTIFIED,DEVELOPING,6,14,36,15,10,23,22,52,43,73,33,44,20,86,32,51,27,33,27,17,46,35,36,44,45,48,29,29,26,39,1.7,0.9,57.1,42.9,2.7,2.3,95.9,96.7,96.4,96.7,84.5,,,1162923.519,1931558.605,41.96784758,-87.67632505,"{'latitude': '-87.67632505', 'longitude': '41.96784758'}",,,,,,
609780,Ames Middle School,1920 N Hamlin Ave,Chicago,IL,60647,(773) 534-4970,http://web.mac.com/amesmiddle,,LEVEL 3,ON PROBATION,1,NOT YET ORGANIZED,83.7,79.3,WEAK,NEUTRAL,WEAK,NEUTRAL,WEAK,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,DEVELOPING,46,,,,,69,36,95,,,,,85,83,7,,,,,,17,6,12,,,,,,13,18,19.7,19,11.4,86.2,2.2,3.7,91.4,93.3,94.8,95.8,61.1,,,1150696.779,1912593.823,41.91605519,-87.72177945,"{'latitude': '-87.72177945', 'longitude': '41.91605519'}",,,,,,
609937,John W Garvy Elementary School,5225 N Oak Park Ave,Chicago,IL,60656,(773) 534-1185,http://www.garvy.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,WELL-ORGANIZED,91.1,72.1,VERY STRONG,STRONG,STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,NEUTRAL,STRONG,NOT CERTIFIED,DEVELOPING,84,86,32,97,71,43,82,92,95,86,61,74,77,77,81,93,86,67,82,78,60,78,81,94,90,88,73,68,64,64,4.7,5.7,21.6,63.1,1.3,1.3,95.4,96.1,95.6,96,86.3,,,1130304.414,1934430.694,41.97635262,-87.79619832,"{'latitude': '-87.79619832', 'longitude': '41.97635262'}",,,,,,
610093,Jane A Neil Elementary School,8555 S Michigan Ave,Chicago,IL,60619,(773) 535-3000,http://www.neil.cps.k12.il.us,,LEVEL 3,ON PROBATION,6,NOT YET ORGANIZED,74.2,91.7,VERY WEAK,WEAK,WEAK,VERY WEAK,VERY WEAK,VERY WEAK,WEAK,NEUTRAL,NEUTRAL,NOT CERTIFIED,INCOMPLETE DATA,10,43,27,15,26,1,92,88,73,3,96,93,85,62,11,16,13,16,6,4,11,44,8,16,6,4,7,6,22,15,8.9,6.7,13.5,80.8,2.2,1.9,88.4,90.5,92.7,95.5,52,,,1178690.672,1848082.986,41.7384386,-87.62089767,"{'latitude': '-87.62089767', 'longitude': '41.7384386'}",,,,,,
400041,Galapagos Elementary Charter School,3814 W Iowa St,Chicago,IL,60651,(773) 384-9400,http://www.galapagoscharter.org,,LEVEL 2,NOT APPLICABLE,,PARTIALLY ORGANIZED,32.1,100,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,WEAK,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.1,95.9,,,,,,1150697.493,1905773.845,41.8973405,-87.72195542,"{'latitude': '-87.72195542', 'longitude': '41.8973405'}",,,,,,
609894,John B Drake Elementary School,2710 S Dearborn St,Chicago,IL,60616,(773) 534-9129,http://www.cps.edu,,LEVEL 2,ON PROBATION,5,WELL-ORGANIZED,81.8,100,STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,HEALTHY SCHOOLS CERTIFIED,DEVELOPING,99,81,99,99,58,97,99,99,90,97,98,99,99,96,32,21,31,30,53,10,33,66,20,13,27,9,24,18,16,45,37.3,33.3,41.3,50.6,3,2.5,93,93.3,94.7,95.8,66.2,,,1176275.784,1886545.486,41.84403809,-87.62859008,"{'latitude': '-87.62859008', 'longitude': '41.84403809'}",,,,,,
610195,Elizabeth H Sutherland Elementary School,10015 S Leavitt St,Chicago,IL,60643,(773) 535-2580,http://www.sutherland.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,MODERATELY ORGANIZED,95,27,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,STRONG,99,97,99,99,98,99,99,99,84,99,83,97,99,99,96,99,86,95,91,90,95,96,84,95,55,85,66,77,85,91,0.8,1.3,27.3,55.6,1.2,2.2,95.1,96.1,95.5,96,81.9,,,1163512.956,1838118.891,41.71142687,-87.67678398,"{'latitude': '-87.67678398', 'longitude': '41.71142687'}",,,,,,
609929,Robert Fulton Elementary School,5300 S Hermitage Ave,Chicago,IL,60609,(773) 535-9000,http://www.cps.edu,,LEVEL 2,ON PROBATION,11,ORGANIZED,90.7,80.8,WEAK,NEUTRAL,NEUTRAL,STRONG,STRONG,WEAK,STRONG,STRONG,STRONG,HEALTHY SCHOOLS CERTIFIED,STRONG,19,12,34,38,59,47,32,97,21,99,99,39,74,99,3,14,3,0,7,5,5,2,51,15,6,51,94,47,68,64,9.7,14.5,64.3,69.1,3.2,4.3,94.7,94.9,96.3,96.7,62.3,,,1165540.244,1869516.208,41.79754288,-87.66847093,"{'latitude': '-87.66847093', 'longitude': '41.79754288'}",,,,,,
609951,Ariel Elementary Community Academy,1119 E 46th St,Chicago,IL,60653,(773) 535-1996,http://www.ariel.cps.k12.il.us,,LEVEL 1,NOT ON PROBATION,,ORGANIZED,95,100,STRONG,WEAK,NEUTRAL,STRONG,STRONG,WEAK,STRONG,STRONG,NEUTRAL,NOT CERTIFIED,STRONG,99,94,84,99,89,92,87,99,82,99,99,91,92,68,53,67,50,49,57,57,53,38,51,38,19,45,91,59,48,50,3.1,5.9,37.8,20.3,2.5,4.8,95,95.5,96.6,96.4,80,,,1184576.517,1874697.119,41.81133445,-87.5985003,"{'latitude': '-87.5985003', 'longitude': '41.81133445'}",,,,,,
400047,LEARN Charter ES - Charles and Dorothy Campbell,212 S Francisco Ave,Chicago,IL,60612,(773) 826-0370,http://www.learncharter.org,,LEVEL 3,NOT APPLICABLE,,PARTIALLY ORGANIZED,96.4,70.8,WEAK,STRONG,NEUTRAL,NEUTRAL,WEAK,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.8,94.9,,,,,,1157060.76,1898721.042,41.87786014,-87.69877543,"{'latitude': '-87.69877543', 'longitude': '41.87786014'}",,,,,,
400101,UNO Charter - Sandra Cisneros,2744 W Pershing Rd,Chicago,IL,60632,(312) 376-8830,http://www.unocharterschools.org/,,LEVEL 2,NOT APPLICABLE,,MODERATELY ORGANIZED,96.9,90.6,NEUTRAL,STRONG,STRONG,WEAK,WEAK,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT CERTIFIED,INCOMPLETE DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.4,96.7,,,,,,1158518.014,1878707.759,41.82291183,-87.69397186,"{'latitude': '-87.69397186', 'longitude': '41.82291183'}",,,,,,
